# 1. Results reception time.,# 2. MD5 hash of participant's IP address.,# 3. Controller name.,# 4. Order number of item.,# 5. Inner element number.,# 6. Label.,# 7. Latin Square Group.,# 8. PennElementType.,# 9. PennElementName.,# 10. Parameter.,# 11. Value.,# 12. EventTime.,# 13. Comments.,# 14. Sentence.,# 15. Option1.,# 16. Option2.,# 17. Question.,# 18. Comments.,time,browser,designnumber,version,response,Item,most_similar_sent,similarity_ratio,ID,text,licensor,licensor-start character offset,licensor-end character offset,A,antecedent A-start character offset,antecedent A-end character offset,B,antecedent B-start character offset,antecedent B-end character offset,A-antecedent,B-antecedent,A-antecedent.1,B-antecedent.1,antecedent number,licensor-category,URL,correct_answer,wrong_answer,accuracy_check,accuracy
1741763534,242bb0d0ecff29d58f2072ffc0bfa6f5,PennController,15,0,a,NULL,Scale,answer,Choice,1,1741762966768,a,"""The well known trouble with RQFT%2C"" Sachs wrote%2C ""is that when its formal expression is examined for its solutions%2C it is found that it does not have any! This is because of infinities that are automatically generated in this formulation."" Through general relativity%2C he instead produced a myriad of theoretical results without resorting to arbitrary parameters or renormalization%2C some in closer agreement with experiment than derived from quantum field theory%2C e.g. for the Lamb splitting with N = 4.",solutions,expression,What is missing after 'any'?,NULL," Wed, 12 Mar 2025 07:12:14 GMT","# USER AGENT: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",# Design number was non-random = 2,NPE_2,solutions,212,"""The well known trouble with RQFT,"" Sachs wrote, ""is that when its formal expression is examined for its solutions, it is found that it does not have any! This is because of infinities that are automatically generated in this formulation."" Through general relativity, he instead produced a myriad of theoretical results without resorting to arbitrary parameters or renormalization, some in closer agreement with experiment than derived from quantum field theory, e.g. for the Lamb splitting with N = 4.",2.9763779527559056,212,"""The well known trouble with RQFT,"" Sachs wrote, ""is that when its formal expression is examined for its solutions, it is found that it does not have any! This is because of infinities that are automatically generated in this formulation."" Through general relativity, he instead produced a myriad of theoretical results without resorting to arbitrary parameters or renormalization, some in closer agreement with experiment than derived from quantum field theory, e.g. for the Lamb splitting with N = 4.",any,150,152,expression,74,83,solutions,105,113,False,True,non-local,local,nppl,det,https://en.wikipedia.org/wiki/Mendel_Sachs,solutions,expression,0,1
1741757366,8023f2b3ecd67ca41479eee8aabd932c,PennController,14,0,a,NULL,Scale,answer,Choice,1,1741756943513,a,"""Hot n Cold"" was written by Perry%2C Dr. Luke%2C and Max Martin and produced by Dr. Luke and Benny Blanco. It was recorded in December 2007 in three studios: Dr. Luke's Studios in New York City%2C Conway Recording Studio in Hollywood%2C California%2C and Legacy Recording Studios in New York City. It was mixed in MixStar Studios in Virginia Beach. The collaboration between Perry and Dr. Luke was set up by record executives at Capitol Records%2C who felt that One of the Boys was lacking an ""undeniable smash or two""%2C and the two co-wrote ""I Kissed a Girl"" and ""Hot n Cold"" as a result. Perry revealed that the song was originally considered for release as the album's first single%2C before ""I Kissed a Girl"" was chosen.",undeniable smash,record executives,What is missing after 'two'?,NULL," Wed, 12 Mar 2025 05:29:26 GMT","# USER AGENT: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0",# Design number was non-random = 0,NPE_2,undeniable smash,380,"""Hot n Cold"" was written by Perry, Dr. Luke, and Max Martin and produced by Dr. Luke and Benny Blanco. It was recorded in December 2007 in three studios: Dr. Luke's Studios in New York City, Conway Recording Studio in Hollywood, California, and Legacy Recording Studios in New York City. It was mixed in MixStar Studios in Virginia Beach. The collaboration between Perry and Dr. Luke was set up by record executives at Capitol Records, who felt that One of the Boys was lacking an ""undeniable smash or two"", and the two co-wrote ""I Kissed a Girl"" and ""Hot n Cold"" as a result. Perry revealed that the song was originally considered for release as the album's first single, before ""I Kissed a Girl"" was chosen.",2.9776847977684797,380,"""Hot n Cold"" was written by Perry, Dr. Luke, and Max Martin and produced by Dr. Luke and Benny Blanco. It was recorded in December 2007 in three studios: Dr. Luke's Studios in New York City, Conway Recording Studio in Hollywood, California, and Legacy Recording Studios in New York City. It was mixed in MixStar Studios in Virginia Beach. The collaboration between Perry and Dr. Luke was set up by record executives at Capitol Records, who felt that One of the Boys was lacking an ""undeniable smash or two"", and the two co-wrote ""I Kissed a Girl"" and ""Hot n Cold"" as a result. Perry revealed that the song was originally considered for release as the album's first single, before ""I Kissed a Girl"" was chosen.",two,502,504,undeniable smash,482,497,record executives,398,414,True,False,local,non-local,npsg,num,https://en.wikipedia.org/wiki/Hot_n_Cold,undeniable smash,record executives,0,1
1741760892,077c70e203b1be1dd70ad3d575179d8c,PennController,14,0,a,NULL,Scale,answer,Choice,1,1741760670831,a,"""Hot n Cold"" was written by Perry%2C Dr. Luke%2C and Max Martin and produced by Dr. Luke and Benny Blanco. It was recorded in December 2007 in three studios: Dr. Luke's Studios in New York City%2C Conway Recording Studio in Hollywood%2C California%2C and Legacy Recording Studios in New York City. It was mixed in MixStar Studios in Virginia Beach. The collaboration between Perry and Dr. Luke was set up by record executives at Capitol Records%2C who felt that One of the Boys was lacking an ""undeniable smash or two""%2C and the two co-wrote ""I Kissed a Girl"" and ""Hot n Cold"" as a result. Perry revealed that the song was originally considered for release as the album's first single%2C before ""I Kissed a Girl"" was chosen.",undeniable smash,record executives,What is missing after 'two'?,NULL," Wed, 12 Mar 2025 06:28:12 GMT","# USER AGENT: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",# Design number was non-random = 1,NPE_2,undeniable smash,380,"""Hot n Cold"" was written by Perry, Dr. Luke, and Max Martin and produced by Dr. Luke and Benny Blanco. It was recorded in December 2007 in three studios: Dr. Luke's Studios in New York City, Conway Recording Studio in Hollywood, California, and Legacy Recording Studios in New York City. It was mixed in MixStar Studios in Virginia Beach. The collaboration between Perry and Dr. Luke was set up by record executives at Capitol Records, who felt that One of the Boys was lacking an ""undeniable smash or two"", and the two co-wrote ""I Kissed a Girl"" and ""Hot n Cold"" as a result. Perry revealed that the song was originally considered for release as the album's first single, before ""I Kissed a Girl"" was chosen.",2.9776847977684797,380,"""Hot n Cold"" was written by Perry, Dr. Luke, and Max Martin and produced by Dr. Luke and Benny Blanco. It was recorded in December 2007 in three studios: Dr. Luke's Studios in New York City, Conway Recording Studio in Hollywood, California, and Legacy Recording Studios in New York City. It was mixed in MixStar Studios in Virginia Beach. The collaboration between Perry and Dr. Luke was set up by record executives at Capitol Records, who felt that One of the Boys was lacking an ""undeniable smash or two"", and the two co-wrote ""I Kissed a Girl"" and ""Hot n Cold"" as a result. Perry revealed that the song was originally considered for release as the album's first single, before ""I Kissed a Girl"" was chosen.",two,502,504,undeniable smash,482,497,record executives,398,414,True,False,local,non-local,npsg,num,https://en.wikipedia.org/wiki/Hot_n_Cold,undeniable smash,record executives,0,1
1741763534,242bb0d0ecff29d58f2072ffc0bfa6f5,PennController,14,0,a,NULL,Scale,answer,Choice,2,1741763332711,a,"""Hot n Cold"" was written by Perry%2C Dr. Luke%2C and Max Martin and produced by Dr. Luke and Benny Blanco. It was recorded in December 2007 in three studios: Dr. Luke's Studios in New York City%2C Conway Recording Studio in Hollywood%2C California%2C and Legacy Recording Studios in New York City. It was mixed in MixStar Studios in Virginia Beach. The collaboration between Perry and Dr. Luke was set up by record executives at Capitol Records%2C who felt that One of the Boys was lacking an ""undeniable smash or two""%2C and the two co-wrote ""I Kissed a Girl"" and ""Hot n Cold"" as a result. Perry revealed that the song was originally considered for release as the album's first single%2C before ""I Kissed a Girl"" was chosen.",undeniable smash,record executives,What is missing after 'two'?,NULL," Wed, 12 Mar 2025 07:12:14 GMT","# USER AGENT: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",# Design number was non-random = 2,NPE_2,record executives,380,"""Hot n Cold"" was written by Perry, Dr. Luke, and Max Martin and produced by Dr. Luke and Benny Blanco. It was recorded in December 2007 in three studios: Dr. Luke's Studios in New York City, Conway Recording Studio in Hollywood, California, and Legacy Recording Studios in New York City. It was mixed in MixStar Studios in Virginia Beach. The collaboration between Perry and Dr. Luke was set up by record executives at Capitol Records, who felt that One of the Boys was lacking an ""undeniable smash or two"", and the two co-wrote ""I Kissed a Girl"" and ""Hot n Cold"" as a result. Perry revealed that the song was originally considered for release as the album's first single, before ""I Kissed a Girl"" was chosen.",2.9776847977684797,380,"""Hot n Cold"" was written by Perry, Dr. Luke, and Max Martin and produced by Dr. Luke and Benny Blanco. It was recorded in December 2007 in three studios: Dr. Luke's Studios in New York City, Conway Recording Studio in Hollywood, California, and Legacy Recording Studios in New York City. It was mixed in MixStar Studios in Virginia Beach. The collaboration between Perry and Dr. Luke was set up by record executives at Capitol Records, who felt that One of the Boys was lacking an ""undeniable smash or two"", and the two co-wrote ""I Kissed a Girl"" and ""Hot n Cold"" as a result. Perry revealed that the song was originally considered for release as the album's first single, before ""I Kissed a Girl"" was chosen.",two,502,504,undeniable smash,482,497,record executives,398,414,True,False,local,non-local,npsg,num,https://en.wikipedia.org/wiki/Hot_n_Cold,undeniable smash,record executives,0,0
1741757366,8023f2b3ecd67ca41479eee8aabd932c,PennController,25,0,a,NULL,Scale,answer,Choice,2,1741756977562,a,The 130th worked with Kuwaiti engineers to breach the berm in 12 places%2C and the 3rd Infantry Division's Brigade Combat Teams moved through%2C starting the Iraq War. After combat forces moved through%2C the brigade and the Kuwaitis then sealed off ten of these breaches to prevent Iraqi forces from using then%2C leaving two open for US forces that followed from the 82nd and 101st.,forces,breaches ,What is missing after 'two'?,NULL," Wed, 12 Mar 2025 05:29:26 GMT","# USER AGENT: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0",# Design number was non-random = 0,NPE_2,breaches ,154,"The 130th worked with Kuwaiti engineers to breach the berm in 12 places, and the 3rd Infantry Division's Brigade Combat Teams moved through, starting the Iraq War. After combat forces moved through, the brigade and the Kuwaitis then sealed off ten of these breaches to prevent Iraqi forces from using then, leaving two open for US forces that followed from the 82nd and 101st.",2.9789473684210526,154,"The 130th worked with Kuwaiti engineers to breach the berm in 12 places, and the 3rd Infantry Division's Brigade Combat Teams moved through, starting the Iraq War. After combat forces moved through, the brigade and the Kuwaitis then sealed off ten of these breaches to prevent Iraqi forces from using then, leaving two open for US forces that followed from the 82nd and 101st.",two,315,317,breaches ,257,264,forces,283,288,True,False,non-local,local,nppl,det,https://en.wikipedia.org/wiki/130th_Engineer_Brigade_(United_States),breaches ,forces,0,1
1741760892,077c70e203b1be1dd70ad3d575179d8c,PennController,25,0,a,NULL,Scale,answer,Choice,2,1741760480188,a,The 130th worked with Kuwaiti engineers to breach the berm in 12 places%2C and the 3rd Infantry Division's Brigade Combat Teams moved through%2C starting the Iraq War. After combat forces moved through%2C the brigade and the Kuwaitis then sealed off ten of these breaches to prevent Iraqi forces from using then%2C leaving two open for US forces that followed from the 82nd and 101st.,forces,breaches ,What is missing after 'two'?,NULL," Wed, 12 Mar 2025 06:28:12 GMT","# USER AGENT: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",# Design number was non-random = 1,NPE_2,breaches ,154,"The 130th worked with Kuwaiti engineers to breach the berm in 12 places, and the 3rd Infantry Division's Brigade Combat Teams moved through, starting the Iraq War. After combat forces moved through, the brigade and the Kuwaitis then sealed off ten of these breaches to prevent Iraqi forces from using then, leaving two open for US forces that followed from the 82nd and 101st.",2.9789473684210526,154,"The 130th worked with Kuwaiti engineers to breach the berm in 12 places, and the 3rd Infantry Division's Brigade Combat Teams moved through, starting the Iraq War. After combat forces moved through, the brigade and the Kuwaitis then sealed off ten of these breaches to prevent Iraqi forces from using then, leaving two open for US forces that followed from the 82nd and 101st.",two,315,317,breaches ,257,264,forces,283,288,True,False,non-local,local,nppl,det,https://en.wikipedia.org/wiki/130th_Engineer_Brigade_(United_States),breaches ,forces,0,1
1741763534,242bb0d0ecff29d58f2072ffc0bfa6f5,PennController,25,0,a,NULL,Scale,answer,Choice,2,1741763163152,a,The 130th worked with Kuwaiti engineers to breach the berm in 12 places%2C and the 3rd Infantry Division's Brigade Combat Teams moved through%2C starting the Iraq War. After combat forces moved through%2C the brigade and the Kuwaitis then sealed off ten of these breaches to prevent Iraqi forces from using then%2C leaving two open for US forces that followed from the 82nd and 101st.,forces,breaches ,What is missing after 'two'?,NULL," Wed, 12 Mar 2025 07:12:14 GMT","# USER AGENT: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",# Design number was non-random = 2,NPE_2,breaches ,154,"The 130th worked with Kuwaiti engineers to breach the berm in 12 places, and the 3rd Infantry Division's Brigade Combat Teams moved through, starting the Iraq War. After combat forces moved through, the brigade and the Kuwaitis then sealed off ten of these breaches to prevent Iraqi forces from using then, leaving two open for US forces that followed from the 82nd and 101st.",2.9789473684210526,154,"The 130th worked with Kuwaiti engineers to breach the berm in 12 places, and the 3rd Infantry Division's Brigade Combat Teams moved through, starting the Iraq War. After combat forces moved through, the brigade and the Kuwaitis then sealed off ten of these breaches to prevent Iraqi forces from using then, leaving two open for US forces that followed from the 82nd and 101st.",two,315,317,breaches ,257,264,forces,283,288,True,False,non-local,local,nppl,det,https://en.wikipedia.org/wiki/130th_Engineer_Brigade_(United_States),breaches ,forces,0,1
1741757366,8023f2b3ecd67ca41479eee8aabd932c,PennController,18,0,a,NULL,Scale,answer,Choice,1,1741757013480,a,The artistic emphasis of Song pottery was on subtle glaze effects and graceful shapes; other decoration%2C where there was any%2C was mostly in shallow relief. Initially this was carved with a knife%2C but later moulds were used%2C with a loss of artistic quality.,decoration,shapes,What is missing after 'any'?,NULL," Wed, 12 Mar 2025 05:29:26 GMT","# USER AGENT: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0",# Design number was non-random = 0,NPE_2,decoration,261,"The artistic emphasis of Song pottery was on subtle glaze effects and graceful shapes; other decoration, where there was any, was mostly in shallow relief. Initially this was carved with a knife, but later moulds were used, with a loss of artistic quality.",2.8923076923076922,261,"The artistic emphasis of Song pottery was on subtle glaze effects and graceful shapes; other decoration, where there was any, was mostly in shallow relief. Initially this was carved with a knife, but later moulds were used, with a loss of artistic quality.",any,121,123,decoration,93,102,shapes,79,84,True,False,local,non-local,npsg,det,https://en.wikipedia.org/wiki/Chinese_ceramics,decoration,shapes,0,1
1741760892,077c70e203b1be1dd70ad3d575179d8c,PennController,18,0,a,NULL,Scale,answer,Choice,1,1741760102127,a,The artistic emphasis of Song pottery was on subtle glaze effects and graceful shapes; other decoration%2C where there was any%2C was mostly in shallow relief. Initially this was carved with a knife%2C but later moulds were used%2C with a loss of artistic quality.,decoration,shapes,What is missing after 'any'?,NULL," Wed, 12 Mar 2025 06:28:12 GMT","# USER AGENT: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",# Design number was non-random = 1,NPE_2,decoration,261,"The artistic emphasis of Song pottery was on subtle glaze effects and graceful shapes; other decoration, where there was any, was mostly in shallow relief. Initially this was carved with a knife, but later moulds were used, with a loss of artistic quality.",2.8923076923076922,261,"The artistic emphasis of Song pottery was on subtle glaze effects and graceful shapes; other decoration, where there was any, was mostly in shallow relief. Initially this was carved with a knife, but later moulds were used, with a loss of artistic quality.",any,121,123,decoration,93,102,shapes,79,84,True,False,local,non-local,npsg,det,https://en.wikipedia.org/wiki/Chinese_ceramics,decoration,shapes,0,1
1741763534,242bb0d0ecff29d58f2072ffc0bfa6f5,PennController,18,0,a,NULL,Scale,answer,Choice,1,1741763299832,a,The artistic emphasis of Song pottery was on subtle glaze effects and graceful shapes; other decoration%2C where there was any%2C was mostly in shallow relief. Initially this was carved with a knife%2C but later moulds were used%2C with a loss of artistic quality.,decoration,shapes,What is missing after 'any'?,NULL," Wed, 12 Mar 2025 07:12:14 GMT","# USER AGENT: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",# Design number was non-random = 2,NPE_2,decoration,261,"The artistic emphasis of Song pottery was on subtle glaze effects and graceful shapes; other decoration, where there was any, was mostly in shallow relief. Initially this was carved with a knife, but later moulds were used, with a loss of artistic quality.",2.8923076923076922,261,"The artistic emphasis of Song pottery was on subtle glaze effects and graceful shapes; other decoration, where there was any, was mostly in shallow relief. Initially this was carved with a knife, but later moulds were used, with a loss of artistic quality.",any,121,123,decoration,93,102,shapes,79,84,True,False,local,non-local,npsg,det,https://en.wikipedia.org/wiki/Chinese_ceramics,decoration,shapes,0,1
1741757366,8023f2b3ecd67ca41479eee8aabd932c,PennController,16,0,a,NULL,Scale,answer,Choice,2,1741757088602,a,British Airways pilots fly three Cyprus Airways airliners – two Hawker Siddeley Tridents and a BAC One-Eleven – out of Nicosia International Airport on Cyprus to the United Kingdom; the planes had been stranded at Nicosia International since the permanent closure of airport during the Turkish invasion of Cyprus in July 1974. No test flights precede these flights because Turkey does not permit any. A third Cyprus Airways Trident is left derelict at the abandoned airport%2C too badly damaged by small arms fire during the fighting in July 1974 to be worth repairing.,Turkish invasion,test flights,What is missing after 'any'?,NULL," Wed, 12 Mar 2025 05:29:26 GMT","# USER AGENT: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0",# Design number was non-random = 0,NPE_2,test flights,102,"British Airways pilots fly three Cyprus Airways airliners – two Hawker Siddeley Tridents and a BAC One-Eleven – out of Nicosia International Airport on Cyprus to the United Kingdom; the planes had been stranded at Nicosia International since the permanent closure of airport during the Turkish invasion of Cyprus in July 1974. No test flights precede these flights because Turkey does not permit any. A third Cyprus Airways Trident is left derelict at the abandoned airport, too badly damaged by small arms fire during the fighting in July 1974 to be worth repairing.",2.9964788732394365,102,"British Airways pilots fly three Cyprus Airways airliners – two Hawker Siddeley Tridents and a BAC One-Eleven – out of Nicosia International Airport on Cyprus to the United Kingdom; the planes had been stranded at Nicosia International since the permanent closure of airport during the Turkish invasion of Cyprus in July 1974. No test flights precede these flights because Turkey does not permit any. A third Cyprus Airways Trident is left derelict at the abandoned airport, too badly damaged by small arms fire during the fighting in July 1974 to be worth repairing.",any,396,398,Turkish invasion,286,301,test flights,330,341,False,True,non-local,local,nppl,det,https://en.wikipedia.org/wiki/1977_in_aviation,test flights,Turkish invasion,0,1
1741760892,077c70e203b1be1dd70ad3d575179d8c,PennController,16,0,a,NULL,Scale,answer,Choice,2,1741760865774,a,British Airways pilots fly three Cyprus Airways airliners – two Hawker Siddeley Tridents and a BAC One-Eleven – out of Nicosia International Airport on Cyprus to the United Kingdom; the planes had been stranded at Nicosia International since the permanent closure of airport during the Turkish invasion of Cyprus in July 1974. No test flights precede these flights because Turkey does not permit any. A third Cyprus Airways Trident is left derelict at the abandoned airport%2C too badly damaged by small arms fire during the fighting in July 1974 to be worth repairing.,Turkish invasion,test flights,What is missing after 'any'?,NULL," Wed, 12 Mar 2025 06:28:12 GMT","# USER AGENT: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",# Design number was non-random = 1,NPE_2,test flights,102,"British Airways pilots fly three Cyprus Airways airliners – two Hawker Siddeley Tridents and a BAC One-Eleven – out of Nicosia International Airport on Cyprus to the United Kingdom; the planes had been stranded at Nicosia International since the permanent closure of airport during the Turkish invasion of Cyprus in July 1974. No test flights precede these flights because Turkey does not permit any. A third Cyprus Airways Trident is left derelict at the abandoned airport, too badly damaged by small arms fire during the fighting in July 1974 to be worth repairing.",2.9964788732394365,102,"British Airways pilots fly three Cyprus Airways airliners – two Hawker Siddeley Tridents and a BAC One-Eleven – out of Nicosia International Airport on Cyprus to the United Kingdom; the planes had been stranded at Nicosia International since the permanent closure of airport during the Turkish invasion of Cyprus in July 1974. No test flights precede these flights because Turkey does not permit any. A third Cyprus Airways Trident is left derelict at the abandoned airport, too badly damaged by small arms fire during the fighting in July 1974 to be worth repairing.",any,396,398,Turkish invasion,286,301,test flights,330,341,False,True,non-local,local,nppl,det,https://en.wikipedia.org/wiki/1977_in_aviation,test flights,Turkish invasion,0,1
1741763534,242bb0d0ecff29d58f2072ffc0bfa6f5,PennController,16,0,a,NULL,Scale,answer,Choice,2,1741763024262,a,British Airways pilots fly three Cyprus Airways airliners – two Hawker Siddeley Tridents and a BAC One-Eleven – out of Nicosia International Airport on Cyprus to the United Kingdom; the planes had been stranded at Nicosia International since the permanent closure of airport during the Turkish invasion of Cyprus in July 1974. No test flights precede these flights because Turkey does not permit any. A third Cyprus Airways Trident is left derelict at the abandoned airport%2C too badly damaged by small arms fire during the fighting in July 1974 to be worth repairing.,Turkish invasion,test flights,What is missing after 'any'?,NULL," Wed, 12 Mar 2025 07:12:14 GMT","# USER AGENT: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",# Design number was non-random = 2,NPE_2,test flights,102,"British Airways pilots fly three Cyprus Airways airliners – two Hawker Siddeley Tridents and a BAC One-Eleven – out of Nicosia International Airport on Cyprus to the United Kingdom; the planes had been stranded at Nicosia International since the permanent closure of airport during the Turkish invasion of Cyprus in July 1974. No test flights precede these flights because Turkey does not permit any. A third Cyprus Airways Trident is left derelict at the abandoned airport, too badly damaged by small arms fire during the fighting in July 1974 to be worth repairing.",2.9964788732394365,102,"British Airways pilots fly three Cyprus Airways airliners – two Hawker Siddeley Tridents and a BAC One-Eleven – out of Nicosia International Airport on Cyprus to the United Kingdom; the planes had been stranded at Nicosia International since the permanent closure of airport during the Turkish invasion of Cyprus in July 1974. No test flights precede these flights because Turkey does not permit any. A third Cyprus Airways Trident is left derelict at the abandoned airport, too badly damaged by small arms fire during the fighting in July 1974 to be worth repairing.",any,396,398,Turkish invasion,286,301,test flights,330,341,False,True,non-local,local,nppl,det,https://en.wikipedia.org/wiki/1977_in_aviation,test flights,Turkish invasion,0,1
1741757366,8023f2b3ecd67ca41479eee8aabd932c,PennController,12,0,a,NULL,Scale,answer,Choice,1,1741757123003,a,"Meanwhile%2C Random House demanded that Cheever either produce a publishable novel or pay back his advance%2C whereupon Cheever wrote Mike Bessie at Harper & Brothers (""These old bones are up for sale"")%2C who bought him out of his Random House contract. In the summer of 1956%2C Cheever finished The Wapshot Chronicle while vacationing in Friendship%2C Maine%2C and received a congratulatory telegram from William Maxwell: ""WELL ROARED LION"". With the proceeds from the sale of film rights to ""The Housebreaker of Shady Hill""%2C Cheever and his family spent the following year in Italy%2C where his son Federico was born on March 9%2C 1957 (""We wanted to call him Frederick""%2C Cheever wrote%2C ""but there is of course no K in the alphabet here and I gave up after an hour or two"").",hour,alphabet,What is missing after 'two'?,NULL," Wed, 12 Mar 2025 05:29:26 GMT","# USER AGENT: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0",# Design number was non-random = 0,NPE_2,hour,388,"Meanwhile, Random House demanded that Cheever either produce a publishable novel or pay back his advance, whereupon Cheever wrote Mike Bessie at Harper & Brothers (""These old bones are up for sale""), who bought him out of his Random House contract. In the summer of 1956, Cheever finished The Wapshot Chronicle while vacationing in Friendship, Maine, and received a congratulatory telegram from William Maxwell: ""WELL ROARED LION"". With the proceeds from the sale of film rights to ""The Housebreaker of Shady Hill"", Cheever and his family spent the following year in Italy, where his son Federico was born on March 9, 1957 (""We wanted to call him Frederick"", Cheever wrote, ""but there is of course no K in the alphabet here and I gave up after an hour or two"").",2.9533678756476682,388,"Meanwhile, Random House demanded that Cheever either produce a publishable novel or pay back his advance, whereupon Cheever wrote Mike Bessie at Harper & Brothers (""These old bones are up for sale""), who bought him out of his Random House contract. In the summer of 1956, Cheever finished The Wapshot Chronicle while vacationing in Friendship, Maine, and received a congratulatory telegram from William Maxwell: ""WELL ROARED LION"". With the proceeds from the sale of film rights to ""The Housebreaker of Shady Hill"", Cheever and his family spent the following year in Italy, where his son Federico was born on March 9, 1957 (""We wanted to call him Frederick"", Cheever wrote, ""but there is of course no K in the alphabet here and I gave up after an hour or two"").",two,755,757,hour,747,750,alphabet,710,717,True,False,local,non-local,npsg,num,https://en.wikipedia.org/wiki/John_Cheever,hour,alphabet,0,1
1741760892,077c70e203b1be1dd70ad3d575179d8c,PennController,12,0,a,NULL,Scale,answer,Choice,1,1741760755261,a,"Meanwhile%2C Random House demanded that Cheever either produce a publishable novel or pay back his advance%2C whereupon Cheever wrote Mike Bessie at Harper & Brothers (""These old bones are up for sale"")%2C who bought him out of his Random House contract. In the summer of 1956%2C Cheever finished The Wapshot Chronicle while vacationing in Friendship%2C Maine%2C and received a congratulatory telegram from William Maxwell: ""WELL ROARED LION"". With the proceeds from the sale of film rights to ""The Housebreaker of Shady Hill""%2C Cheever and his family spent the following year in Italy%2C where his son Federico was born on March 9%2C 1957 (""We wanted to call him Frederick""%2C Cheever wrote%2C ""but there is of course no K in the alphabet here and I gave up after an hour or two"").",hour,alphabet,What is missing after 'two'?,NULL," Wed, 12 Mar 2025 06:28:12 GMT","# USER AGENT: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",# Design number was non-random = 1,NPE_2,hour,388,"Meanwhile, Random House demanded that Cheever either produce a publishable novel or pay back his advance, whereupon Cheever wrote Mike Bessie at Harper & Brothers (""These old bones are up for sale""), who bought him out of his Random House contract. In the summer of 1956, Cheever finished The Wapshot Chronicle while vacationing in Friendship, Maine, and received a congratulatory telegram from William Maxwell: ""WELL ROARED LION"". With the proceeds from the sale of film rights to ""The Housebreaker of Shady Hill"", Cheever and his family spent the following year in Italy, where his son Federico was born on March 9, 1957 (""We wanted to call him Frederick"", Cheever wrote, ""but there is of course no K in the alphabet here and I gave up after an hour or two"").",2.9533678756476682,388,"Meanwhile, Random House demanded that Cheever either produce a publishable novel or pay back his advance, whereupon Cheever wrote Mike Bessie at Harper & Brothers (""These old bones are up for sale""), who bought him out of his Random House contract. In the summer of 1956, Cheever finished The Wapshot Chronicle while vacationing in Friendship, Maine, and received a congratulatory telegram from William Maxwell: ""WELL ROARED LION"". With the proceeds from the sale of film rights to ""The Housebreaker of Shady Hill"", Cheever and his family spent the following year in Italy, where his son Federico was born on March 9, 1957 (""We wanted to call him Frederick"", Cheever wrote, ""but there is of course no K in the alphabet here and I gave up after an hour or two"").",two,755,757,hour,747,750,alphabet,710,717,True,False,local,non-local,npsg,num,https://en.wikipedia.org/wiki/John_Cheever,hour,alphabet,0,1
