text_id,human_text,human_acc
237,"Glenda Jackson revealed that she was approached by the director Melvin Frank after appearing on the comedy sketch and variety program The Morecambe & Wise Show on the BBC in the United Kingdom in 1971, in the ""Antony and Cleopatra"" sketch. After her role in this film won her an Oscar, Eric Morecambe sent her a telegram reading, ""Stick with us and we will get you another one"".",1.0
238,"Thiagarajan Kumararaja said that his inspiration behind making a gangster film was revealed to be The Godfather as well as the thought of ""how someone becomes a gangster and continues to be one"", clarifying that Aaranya Kaandamwas not a biography or history of a gangster but ""a page out of the life of a gangster"". The film's poster was inspired by a panel in Akira, a widely popular Japanese post-apocalyptic cyber-punk manga series.",1.0
239,"Rediff gave 3 out of 5 stars and noted that Lakshmy Ramakrishnan ""may have made her film more like a fictionalised documentary, and stumbled at a few places, but by and large, the message she delivers is a valid one"". Haricharan Pudipeddi from nowrunning.com cited: ""If you miss Aarohanam, then you may have missed most likely the best Tamil film of the year"".",1.0
240,"However, some variations allow different universes to interact. This concept is most often used in science-fiction, but some physicists such as David Deutsch have suggested that a time traveler should end up in a different history than the one he started from.",1.0
241,"On the other hand, Stephen Hawking has argued that even if the MWI is correct, we should expect each time traveler to experience a single self-consistent history, so that time travelers remain within their own world rather than traveling to a different one. The physicist Allen Everett argued that Deutsch's approach ""involves modifying fundamental principles of quantum mechanics; it certainly goes beyond simply adopting the MWI"".",1.0
242,"Andrew Carlssin was supposedly arrested in March 2003 for SEC violations for making 126 high-risk stock trades and being successful on every one. As reported, Carlssin started with an initial investment of $800 and ended with over $350,000,000 which drew the attention of the SEC. Later reports suggest that after his arrest, he submitted a four-hour confession wherein he claimed to be a time traveler from 200 years in the future.",1.0
243,"In Oneida II, the four dissenting justices would have applied laches to dismiss the claim. Although the majority did not reach the issue (which the defendants had not preserved on appeal), it noted that ""it is far from clear that this defense is available in suits such as this one"" and that the ""application of the equitable defense of laches in an action at law would be novel indeed."" A footnote in the majority also quoted Ewert v. Bluejacket (1922), which held that laches ""cannot properly have application to give vitality to a void deed and to bar the rights of Indian wards in lands subject to statutory restrictions.""",1.0
244,"On 1 May, Diaby suffered a severe ankle fracture after being on the receiving end of a tackle, described by the media as ""horrendous"", from Sunderland defender Dan Smith. After the match, Wenger described the tackle as ""a bad kick and an unnecessary one"" and also criticised his competitors' over-physicality, while interim Sunderland manager Kevin Ball defended Smith stating ""Smith is not a malicious, dirty player and I think it's unfair to make that call on him and say he deliberately went to do it. Dan went for the ball, unfortunately Diaby was quicker than him"". ",0.3333333333333333
245,"Absolute Software rejected the claims made in the research, stating that ""the presence of the Computrace module in no way weakens the security of the BIOS"". Another independent analyst confirmed the flaws, noted that a malware hijacking attack would be a ""highly exotic one"", and suggested that the larger concern was that savvy thieves could disable the phone home feature. Later, Core Security Technologies proved the researcher's finding by making publicly available several proofs of concept, videos, and utilities on its webpage.",1.0
246,"Abzû was nominated at The Game Awards 2016 in the ""Best Art Direction"" category; at the Golden Joystick Awards in the ""Best Original Game"", ""Best Visual Design"" and ""PlayStation Game of the Year"" categories; and at the 2017 BAFTA Games Awards in the ""Artistic Achievement"" category. Martin Gaston of Eurogamer called it ""a mechanically simple game, but a pleasurable one""—while finding early sections barren and the camera awkward at times, he enjoyed the gameplay's simplicity. Scott Butterworth of GameSpot found the gameplay lacking in variety, but otherwise praised the game's immersive qualities.",1.0
247,"Here, Drake anchors opposite this 1 ½ mile long cove instead of sailing directly into it. In the morning of the 19th, crew members go ashore to look for water. They take two large pigs and several small ones. At 1:00 that afternoon, they are attacked by the Spaniards. Da Silva records the number of horsemen as 250 and Fletcher estimates 100. Following the horsemen are 200 indigenous men on foot.",1.0
248,"Achimota School has two student magazines, ""The Achimotan"" and the more recent one ""The Motowner"" both published periodically. Two newsletters also exist on campus: The Blueprint (Originally a publication of Guggisberg House)and The Motown Express.",1.0
249,"""Fever and dysentery"": The Pulpit Commentary noted about this verse that ""the terms here used are all professional ones"". The word Greek: πυρετοῖς, pyretois, ""fevers"" in the plural, is frequently found in the ancient medical writings of Hippocrates, Aretaeus, and Galen, but elsewhere by other writers in the New Testament always in the singular πυρετός.",1.0
250,"Diocletian reorganises the provinces of Hispania, creating some new ones. Of interest, Gallaecia is split from the Tarraconensis province. Gallaecia includes the North of Portugal (starting with Portus Cale/Oporto) and extending to the North of Spain (Galicia). Bracara Augusta (Braga) is the administrative centre of Conventus Bracarensis, one of the three conventus of Gallaecia.",0.6666666666666666
251,"Idah was born in Cork to a Nigerian father and Irish mother. He has been a youth international for Ireland. Following Idah's hat-trick for Norwich City against Preston North End on 4 January 2020, Republic of Ireland manager Mick McCarthy hinted that Idah may soon earn a full cap, commenting ""He might have just got himself one"", while working as a pundit for BT Sport's coverage of the match. On 24 August 2020, Idah was named in the Republic of Ireland senior squad for the first time for the UEFA Nations League games against Bulgaria and Finland, in what was his manager at under 21 level, Stephen Kenny's first squad as senior manager.",1.0
252,"The sarafan is a long, shapeless pinafore-type jumper dress, a part of the traditional Russian folk costume worn by women and girls. Sarafans could be of single piece construction with thin shoulder straps over which a corset is sometimes worn, giving the shape of the body of a smaller triangle over a larger one. It comes in different styles such as the simpler black, flower- or check-patterned versions formerly used for everyday wear, or elaborate brocade versions formerly reserved for special occasions.",1.0
253,"In an interview with TV Guide Canada, former executive producer and head writer Maria Arena Bell stated that while she would not comment on Engen's decision, she was ""saddened that they had to recast because Engen was really gelling in the role"", but added that she had ""no doubt"" that Muhney would make Adam his own. In another interview, Eileen Davidson, who portrayed Ashley Abbott, said that she ""couldn't judge"" Engen's decision since it was a ""personal one"". Davidson said, ""Everybody has his or her own demons—and makes their own choices due to their creative process.""",1.0
254,"The production ran for four months at King's Head Theatre, garnishing critical notice from Fiona Maddocks in The Observer, ""Madam Butterfly has been updated to Bangkok Butterfly to chilling effect... full of promise and musically intelligent."" and Michael Tanner in The Spectator, ""Beautiful and sexy... the evening was a powerful one"".",1.0
255,"He was able to read the signs of the times and show that “Christ’s message offers a valid and beautiful answer to all questions, even the thorny ones”, and that “all the daily events are grounded in eternity”. He spread his ideas primarily in the form of sermons: he was known as being a skillful, stirring and excellent preacher, “mighty in word” (comp. Lk 24,19).",1.0
256,"The reviews of the new orchestra were enthusiastic. The Times wrote of its ""virtuosity"" and of Boult's ""superb"" conducting. The Musical Times commented, ""The boast of the B.B.C. that it intended to get together a first-class orchestra was not an idle one"" and spoke of ""exhilaration"" at the playing. The Observer called the playing ""altogether magnificent"" and said that Boult ""deserves an instrument of this fine calibre to work on, and the orchestra deserves a conductor of his efficiency and insight.""",0.6666666666666666
257,"His candidates revived the proposal of a territorial development of the Commonwealth, also recycling the term ""permanent union"" when referring to this proposal. This shattered the ties that the party had created with other movements and factions, particularly the more liberal ones. With the conservative wing regaining control of the Government Board, Héctor Ferrer, who has publicly expressed his aversion towards free association, was selected as the party's president.",1.0
258,"In an interview with The Indian Express, Rao mentioned she was surprised to be labelled as the voice of Aishwarya Rai Bachchan. She called the song ""not an easy one"", ""seamless"" and did take some time to get into it. While recording, it was difficult for her to keep that composure and flow. The song was composed in Sufi genre. Upon its release, the key riff in the song was noted reminiscent of Papa Roach's 2000 single Last Resort.",1.0
259,"Next Generation reviewed the Neo-Geo version of the game, stating that ""players with any skill will beat the game on the easy or normal level in under an hour. The higher levels offer more challenges, but not new ones"". Hobby Consolas's Manuel del Campo praised the graphical design of stages and enemies despite the small size of the player's plane, music, playability and ship variety but criticized the lack of variety with sound design and ""wow factor"".",1.0
260,"Sherilyn Connelly in her review for The Village Voice said, ""[The film is] a shaggy dog story, but an intriguing and frequently beautiful one"" and singularly praised Wright by saying that ""the picture fumbles the ending, sliding into a Gravity-esque soapy backstory while suggesting that supporting actress Bonnie Wright might have been a stronger female lead."" Nicolas Rapold of The New York Times called it ""both smugly clever and at times distastefully clueless.""",0.6666666666666666
261,"Gary Giddins penned an angrily dismissive review of Agharta in The Village Voice, in which he charged Davis with failing to assert his musical presence on what he said is not ""just a bad record"" but also ""a sad one"". In Giddins' mind, the trumpeter ""doesn't exploit the backbeat, he succumbs to it, and the worst consequence is not the ensuing monotony, which theoretically a soloist could turn to his advantage.""",1.0
262,"Pochin wrote in 1855 a frequently overlooked work. John Chapman published her work titled ""The Right of Women to Exercise the Elective Franchise"". She argues for not only equal voting rights but also equality with respect to education, divorce, ambition or social aspiration. She wrote that ""Women's life in the middle classes is, and has been rendered a dull one"". It was signed ""Justitia"", and it was not published under her name until 1873.",1.0
263,"Antonio Mampaso, a Spanish astrophysicist and one of Agora's scientific advisors, stated in an interview that ""We know that Hypatia lived in Alexandria in the IV and V centuries CE, until her death in 415. Only three primary sources mention Hypatia of Alexandria, apart from other secondary ones"". He added that none of Hypatia's work has survived but it is thought, from secondary sources, that her main fields of study and work were geometry and astronomy.",1.0
264,"Compute!'s Gazette noted that Airborne Ranger was an unusual game for MicroProse's developers given their history of publishing simulations, writing ""they have created an arcade game, and a darned good one"". Compute! stated that ""Airborne Ranger is an excellent game from beginning to end"", but cautioned that ""the violence and action are graphic and highly realistic"".",1.0
265,"Amanda Petrusich wrote in Pitchfork that the album is ""as much a jazz record as a pop one"", while Ben Ratliff from The New York Times said it ""created a new standard for the relationship between jazz and rock, one that was basically irreproducible, by Steely Dan or anyone else […] a progressive jazz record with backbeats, a '70s hipster's extension of what had been Gil Evans's vision two decades earlier.""",0.6666666666666666
266,"Ran's costume designer, Emi Wada, won the movie's only Oscar. Kagemusha and Ran, particularly the latter, are often considered to be among Kurosawa's finest works. After Ran's release, Kurosawa would point to it as his best film, a major change of attitude for the director who, when asked which of his works was his best, had always previously answered ""my next one"".",1.0
267,"The German explorer in Danish service, Carsten Niebuhr, visited Yemen in 1762–1763 at the head of a scientific expedition. He met al-Mahdi Abbas whom he described in racialist terms: ""Had it not been for some negro traits, his countenance might have been thought a good one"". The imam wore green robes with flowing sleeves, embroidered with gold lace. On his head he wore a large turban. Niebuhr and the other Europeans were permitted to kiss his hand and robe.",1.0
268,"The British invasion, which started with The Beatles, swept through Australia with many British acts being considered alternatives to the American ones. When the Beatles toured Australia in 1964, there were fans running to meet them everywhere. They performed to sell-out crowds in Sydney, Melbourne, Brisbane, Adelaide and Perth. The Rolling Stones also toured Australia in 1965, again to sellout crowds. But American singers still came to Australia for tours - Bob Dylan in 1966. The mid-1960s saw the 'mod' fad, which had been popular in Britain, come and go.",1.0
269,"The Casablanca agreement was in fact a compromise, brokered largely by Brooke's old friend Field Marshal Sir John Dill, Chief of the British Joint Staff Mission in Washington, D.C. ""I owe him [Dill] an unbounded debt of gratitude for his help on that occasion and in many other similar ones"", Brooke wrote after the war. The post of CIGS was less rewarding than command in an important theatre of war but the CIGS chose the generals who commanded those theatres and decided what men and munitions they should have.",1.0
270,"A Gallic tribe named Alauni (Αλαυνοί) is also attested in Noricum, and linguist Xavier Delamarre has argued that the root alǝ-, meaning 'to wander', ""would suit river names as much as ethnic ones"". In this view, *Alamnos may be compared with the Celtic stem *alamo- ('herd'; cf. Old Irish alam, Welsh alaf), and the ethnonym Alauni rendered as the 'errants' or the 'nomads', contrasting with the name of the Anauni ('the Staying Ones').",1.0
271,"Following the Inter-island match Albert Laing was selected in the first test team for New Zealand to play England. It was said that the “New Zealand selectors have placed a big responsibility on Laing, the youthful fullback. The Auckland custodian has given good displays in club matches, but he lacks experience in comparison to Sullivan, who is likely to make Laing’s task a more difficult one”.",1.0
272,"Overall for Sunderland, he made 123 league appearances without a goal. In March 1914 Albert was given a benefit game by the Black Cats before he joined Swindon Town in May of the same year. Despite the transfer fee paid by Swindon being ""a very large one"" after just twelve months he left the club to return to the Sunderland area with the onset of war.",1.0
273,"Since its discovery, it has been found to have infected more than two dozen major banking institutions in the United States, including TD Bank, Chase, HSBC, Wells Fargo, PNC and Bank of America. Tiny Banker Trojan uses HTTP injection to force the user's computer to believe that it is on the bank's website. This spoof page will look and function just as the real one. The user then enters their information to log on, at which point Tinba can launch the bank webpage's ""incorrect login information"" return, and redirect the user to the real website.",1.0
274,"As a result of having no state open container laws, under the federal Transportation Equity Act for the 21st century of 1999, a percentage of Missouri's federal highway funds is transferred instead to alcohol education programs each year. Since 1999, the Missouri General Assembly has considered several bills which would have created open container regimens satisfying the federal law, but each one ""failed due to weak legislative support."" Anheuser-Busch leads opposition to enacting a passenger open container law.",1.0
275,"Aleksandr Ryazantsev took little persuading to join Zenit Saint Petersburg on a free transfer from Rubin Kazan, saying the league leaders' offer ""was the most interesting one"". Players who have this terrible cannonball said he was happy to be joining with Zenit. Ryazantsev signed for Zenit Saint Petersburg. On 30 January 2014 Ryazantsev played a friendly match Zenit Saint Petersburg vs Shakhtar Donetsk, he scored with a penalty kick and brought Rubin Kazan Win 1-0 at Donbass Arena.",1.0
276,"Robert Potts in The Times Literary Supplement praised the book as a ""very well-researched narrative"" that was ""widely sourced"", commenting that “The story of how such an other-worldly figure became leader of the party simply by being himself is an oddly electrifying one”. Stephen Bush of the New Statesman wrote that ""Corbyn is at last given a wholly sympathetic hearing"", the work being ""the most authoritative yet published on his rise"", but criticised it for a ""lack of fluency around the animating issues of the Labour right"".",1.0
277,"At first, it was intended that Grant would rebuild Fort James, but the lack of room on the island led to Grant being asked to explore other options. Lieutenant Colonel Thomas Brereton, the Governor of Senegal, approved the sandy pit at the extreme point of Banjulo, ""probably more from a strategic view than a sanitary one"" as it was battered by the Atlantic waves, had a mangrove swamp behind it, but also commanded the mouth of the Gambia River.",1.0
278,"In 1772 Jardine returned from Gibraltar to Woolwich where he wrote to fellow officer Captain Edward Williams, proposing the formation of a Military Society at Woolwich, noting that ""We have already in this country all kinds of Societies except a military one"". This voluntary organisation, though the exchange of essays and ideas between the members, would give ""an acquaintance to a fixed degree, with Geometry, Algebra, Mechanics, Fortification, Natural Philosophy, History, Law and Politics..."".",1.0
279,He mathematically develops Ampère's law describing the magnetic force between two electric currents. His mathematical theory explains known electromagnetic phenomena and predicts new ones. His laws of electrodynamics include the facts that parallel conductors currying current in the same direction attract and those carrying currents in the opposite directions repel one another.,0.5
280,"Navalny was arrested on 5 December. After a period of uncertainty for his supporters, Navalny appeared in court and was sentenced to the maximum 15 days ""for defying a government official"". Alexei Venediktov, editor-in-chief of Echo of Moscow radio station, called the arrest ""a political mistake: jailing Navalny transforms him from an online leader into an offline one"". After his arrest, his blog became available in English. ",1.0
281,"Nour enlisted other negative comments from Iorga when he began writing Bessarabian notices in the Romanian daily Adevărul, which had Jewish proprietors. Iorga, an antisemite, commented: ""Mr. Alexe Nour of Chișinău assures us now that his new gazette [...] will not be a philosemitic one"". According to Iorga, Nour was given reason to ""feel sorry"" about the Adevărul collaboration.",1.0
282,"There were reports of busloads of Russian citizens crossing the border into Ukraine to support pro-Russian demonstrators. At an administrative building in Kharkiv, a Russian from Moscow replaced the Ukrainian flag with a Russian one. Demonstrators supporting Russia vandalized the parliament building and beat civilians, but Reuters reported that this alienated many local ethnic Russians, who were speaking and mobilizing in support of the Ukrainian government.",1.0
283,"Italian film historian Roberto Curti described Brescia as ""a hack, but a reliable one"". Curti referred to Brescia as ""one of the most prolific and versatile Italian filmmakers of the 1970s"". Brescia worked in popular film genres of their respective eras in Italy, including sword and sandal films, Westerns, war films, mondo films, gialli, erotic films, superhero films, children's films, and science fiction films.",1.0
284,"In his review, Orwell wrote that The Edge of the Abyss ""raises a real problem"" – the ""decay in the belief in absolute good and evil"", with the result that the ""rules of behaviour on which any stable society has to rest are dissolving"" and ""even the prudential reasons for common decency are being forgotten"". Indeed, in Orwell's view, Noyes ""probably even underemphasises the harm done to ordinary common sense by the cult of 'realism', with its inherent tendency to assume that the dishonest course is always the profitable one"". On the other hand, Orwell finds Noyes' suggested remedy, a return to Christianity, ""doubtful, even from the point of view of practicality"".",0.5
285,"Stephen Holden of The New York Times wrote in his review, ""What does all this have to do with Lewis Carroll? Hardly anything"" and that overall, ""It's just an excuse on which to hang two trite overbearing fables and one amusing one"". Ty Burr of The Boston Globe gave the movie 1.5 out of 4 stars and called the film, ""gaudy, loud, complacent, and vulgar.""",1.0
286,"As the impact of the Hong Kong National Security Law on the city became increasingly evident, and additionally in response to acts by representatives of the local and mainland governments throughout the protests, Western democracies continued to voice sharp criticism and implemented sanctions against China, with the United States imposing sanctions on 11 Hong Kong officials on 7 August. These developments supported the opinion expressed by former British Foreign Secretary Malcolm Rifkind in late June that the protests had morphed from a mostly local dispute into an international one.",1.0
287,"Species go extinct constantly as environments change, as organisms compete for environmental niches, and as genetic mutation leads to the rise of new species from older ones. At long irregular intervals, Earth's biosphere suffers a catastrophic die-off, a mass extinction, often comprising an accumulation of smaller extinction events over a relatively brief period.",1.0
288,"Alan Sepinwall of Rolling Stone said ""All-New Halloween Spooktacular!"" was the first episode of the series where the sitcom material did not feel ""presented in air quotes"", with the early scenes coming across as ""a more convincing recreation rather than an ironic one"". However, he was disappointed the episode did not lean harder into the sitcom material beyond the early scenes, thinking Bettany could play ""a very amusing freaked-out dad"" and the series was better equipped to imitate a show like Malcolm in the Middle than The Dick Van Dyke Show or Bewitched as done in the early episodes where ""less seemed to be more"".",0.6666666666666666
289,"This chart is the games system for overcoming one of the perceived flaws in a linearly progressive skill based game system. In a standard system, any modifier to a die roll has a greater effect on a lower skill level than a higher one. For example, a -1 modifier to a skill of 15 reduces that skill by about 7%, where a skill of 5 is reduced by 20%.",1.0
290,"All I Feel was panned by most music critics. Steve Jones of USA Today rated this album one-and-a-half stars out of a possible five, stating that the album ""doesn’t leave much of an impression, even though Ray J tries hard to leave one"". On okayplayer, Jason Reynolds considered Ray J's sexual and drug content to be vulgar and ""forced"". Clover Hope of Billboard magazine gave this album a moderate review for the perception that Ray J ""tries too hard"" to ""prove himself"" to be grown up, ""like a wannabe rapper in singer's clothing"".",1.0
291,"Writing for Time Out New York, Mikael Wood describes the music of ""All Matter"" as ""TV on the Radio-style art-funk"" and an example of Bilal traversing different styles throughout the album ""with the headstrong self-assurance of someone whose commercial aspirations trail his creative ones"". While Bilal's falsetto vocals are sung soulfully and in midtempo, they are arranged against beats played in an aggressive and fast manner.",1.0
292,"Mr Slocum and Miss Fitt had both passed comment on Maddy's bent posture. Perhaps, that is partly why they laugh: it is the best reaction to a life of unending misery in a world devoid of any God. In Happy Days, Winnie asks ""How can one better magnify the Almighty than by sniggering with him at his little jokes, particularly the poorer ones"". It is worthy of mention that ""it is Mr Tyler, rather than the Lord, who saved the preacher’s life when they were climbing together"".",1.0
293,"Writing for Allmusic, music critic Brian Downing wrote of the album ""Graham effectively and impressively showed why he not only is considered the father of the modern British folk movement, but also a real innovator in bringing world music to a traditionally Western form. And while the remakes don't completely render the originals obsolete, they do give listeners some nice alternative versions. The instrumentals, as usual, work best, as Graham's vocals are not his strongest point. Likewise, the numbers that dabble in blues, jazz, or ragtime, while adding a touch of variety, really don't impress as much as the genre-fusing ones"".",1.0
294,"Time displacement in sociology refers to the idea that new forms of activities may replace older ones. New activities that cause time displacement are usually technology-based, most common are the information and communication technologies such as Internet and television.",1.0
295,"Bucky explained in an interview that the original concept was to release Time to Win in two mini-LP volumes because the band wanted ""to get as much music out there as we could constantly, instead of having to wait a whole two to three years before we put another one out.""",1.0
296,"Hunter also talked about some collaborations saying that the band ""got to work with some different producers than we used on the first one. We got to work with some other key people, namely Boi-1da.""",1.0
297,"Unlike real meerkats, Timon can walk on his hind legs, while in real life, meerkats walk on all four legs and can only stand on their hind ones.",1.0
298,"A variation of Hugh Everett's many-worlds interpretation (MWI) of quantum mechanics provides a resolution to the grandfather paradox that involves the time traveler arriving in a different universe than the one they came from; it's been argued that since the traveler arrives in a different universe's history and not their own history, this is not ""genuine"" time travel.",0.6666666666666666
299,During the process of transmutation the light-coloured starting material is transformed to a darker and more reddish one.,0.5
300,"Distorted Sound stated that ""Sometimes it's just nice to hear a band at the height of their powers doing what they do best. Either way, Timeless marks a solid first entry to OF MICE &MEN's 2021 trilogy, and a record that should have listeners eagerly looking to the next one.""",1.0
301,"The New York City Medical Examiner releases a new list of World Trade Center deaths. The new list has 22 fewer names than the previous one. The death toll now stands at 2801, including the dead on the airplanes but not the 10 hijackers.",1.0
302,"1984 – Baby Safety Capsule – In 1984, for the first time babies had a bassinette with an air bubble in the base and a harness that distributed forces across the bassinette protecting the baby. New South Wales public hospitals now refuse to allow parents to take a baby home by car without one.",1.0
303,"14 ISIS members were killed in two special anti-terror operations, near Nalchik, in Russia 11 ISIS militants were neutralised by the FSB in the first operation and 3 more in the second one.",1.0
304,"Abbasid Caliph Harun al-Rashid orders all Jews in the Caliphate to wear a yellow belt, with Christians to wear a blue one.",1.0
305,Ragusan Senate promised Skanderbeg safe haven from Ottomans in case he would need one.,1.0
306,"This expensive dye, known from antiquity, produced a much redder purple than the modern heraldic colour; and in fact earlier depictions of purpure are far redder than recent ones.",1.0
307,"Instead of using the money as Rome intended, Decebalus builds new citadels in the mountains, in important strategic points, and reinforces the existing ones.",1.0
308,"The European Court of Justice issued a conservative interpretation of the 1997 Protocol on Animal Protection in the Jippes case, stating that the law did not create new protections for animals but only codified existing ones.",1.0
309,"Johannes Kepler publishes his New Astronomy. In this and later works, he announces his three laws of planetary motion, replacing the circular orbits of Plato with elliptical ones. Almanacs based on Johannes' laws prove to be highly accurate.",0.3333333333333333
310,"All three found an unknown metal in a sample of zinc oxide from Silesia, but the name that Stromeyer gave became the accepted one.",1.0
311,"The age of Murgon fossils was determined as the early Eocene. If it is correct, then these fossils are the oldest Australian mammal ones.",1.0
312,"From the beginning, Tintin magazine was in competition with Spirou magazine. As part of a gentlemen's agreement between the two publishers, Raymond Leblanc of Le Lombard and Charles Dupuis of Dupuis, if one artist was published by one of the magazines, he would not be published by the other one. ",1.0
313,"Extermination campaign. The Great Plains wolf has been later determined to be continuous morphologically and genetically with the still existing Mexican wolf, which would use the name C. l. nubilus if placed in the same subspecies, due to being the older one.",1.0
314,"He says they discussed the potential political fallout over giving Manafort a pardon, but he is not considering one.",0.6666666666666666
315,"References to magic are abundant in the ancient Greek myths among the classical founding pagan cultures of Europe, connected to the neighbouring Egyptian and Persian ones. ",0.5
316,"Jamshid al-Kashi completes The Key to Arithmetic containing work of great depth on decimal fractions. It applies arithmetical and algebraic methods to the solution of various problems, including several geometric ones.",0.0
317,"The American piano industry begins with the patenting of a new construction for the instrument by Alpheus Babcock of Boston, which used a metal frame rather than a wooden one.",1.0
318," Homer A. Norris publishes Practical Harmony on a French Basis, a precursor and harbinger of American classical music's upcoming move from a German-oriented style to a French one.",1.0
319,"The Beatles' ""Norwegian Wood (This Bird Has Flown)"", the first popular recording to include a sitar, which is played more like a Western instrument than an Indian one. ",1.0
320,"It is assumed that rock exists in layers according to age, with older beds below later ones. This is the basis of stratigraphy.",0.5
321,"The Colorado Plateau reaches its present height, and the course of the Colorado River becomes close to the present one.",0.6666666666666666
322,"A suicide bomber blew himself up inside a mosque in Kouyape, Far North Region, Cameroon, close to the Nigerian border. The blast killed twelve people and wounded another one.",1.0
323,The Welsh Government gives travellers the go-ahead to use private COVID tests if they are unable to get government approved ones.,1.0
324,"Pope Benedict XVI participates in Sydney, Australia, in the World Youth Day and announces Spain as the country to host the next one.",1.0
325,"Bahaeddin Mohammad Abdullah al-'Awawda, 18, from Deir Samit, Hebron Governorate was shot and killed near Beit Awwa after he reportedly tried to ram a group of Israeli soldiers with his car, moderately wounding one.",1.0
326,"The writer-creator credit is unconfirmed. Historian Don Markstein in the character's entry at Don Markstein's Toonopedia (Archived from the original on April 4, 2012) writes, ""The character was created by cartoonist Paul Gustavson, who wrote and drew his first adventure as well as many later ones."" The Grand Comics Database's entry for Marvel Comics #1 gives credit as ""Ray Gill ?""",1.0
327,"The Times of Northeast Benton County is not the first newspaper to serve the Pea Ridge area, though it is the most successful and only existing one.",1.0
328,First-generation iTPMS systems are based on the principle that under-inflated tires have a slightly smaller diameter (and hence higher angular velocity) than a correctly inflated one.,1.0
329,"All known hind wings of Titanoptera, whatever their sizes, have quite reduced vannus, while most extant flying Orthoptera have large ones.",1.0
330,"Two rival academies, the Accademia degli Arcadi and the Accademia dei Quirini, were each to sponsor an opera to be performed during the 1714 Carnival season in the newly renovated Teatro Capranica. Ottoboni would give a generous gift to the academy which had produced the best one.",1.0
331,"Lennon told builder John Hancock to keep the ceramic lavatory and ""use it as a plant pot"" after he had installed a new one. ",1.0
332,The non-native species and aquarium fish are the most common and an unwanted competitor to native ones.,1.0
333,"However, the arrangement of layers is very complex and some layers with bad geological characteristics for construction mingle with good ones.",1.0
334,"He would also be in charge of informing his citizens about fallen or captive warriors, and would present gifts to the successful ones.",1.0
335,"The left hand tower has one level with arches, flanked by Tuscan pilasters topped by a small dome covered in Talavera tile. In 1864, the cupola and roof were destroyed by an earthquake. The current ones with Talavera tile are from the reconstruction.",0.6666666666666666
336,"The left hand tower has one level with arches, flanked by Tuscan pilasters topped by a small dome covered in Talavera tile. In 1864, the cupola and roof were destroyed by an earthquake. The current ones with Talavera tile are from the reconstruction. ",0.5
337,"Later that year they followed with another album, The Live Set - Volume 1, which contained previously unreleased tracks and new recordings of older ones. The following year, Paulzen formed a side project called Fred Astereo with Briant.",0.5
338,A more serious allegation includes the show gives unfair advantages to famous competitors over unknown ones.,1.0
339,Liz Lemon's (Tina Fey) old agent Simon Behrens (Josh Fadem) informs her that her contract is almost up and that Jack Donaghy (Alec Baldwin) has sent her a new one.,1.0
340,"In 1667 officials constructed a new standard, but there were complaints that the new standard was about 0.5% shorter than the previous one.",1.0
341,"The white-breasted mesite (Mesitornis variegata) is one of the fifty-five species of endemic birds found on the reserve, and is also one with a very restricted distribution, known from only six sites within the country. ",1.0
342,"He followed this attack with a sustained campaign of harassment and sexual assaults at Amberdale, including one in his car.",0.6666666666666666
343,"He followed this attack with a sustained campaign of harassment and sexual assaults at Amberdale, including one in his car.",0.5
344,"This fish, though commonly caught, is rarely identified. Large ones, with a raccoon-stripe on the eye and an iridescent gold stripe on the side, are usually called amberjacks when caught, and juveniles are called pilotfish.",1.0
345,He writes with the left hand but plays the guitar with the right one.,1.0
346,"Although Laraaji had already recorded a number of albums, this one gave him international recognition.",1.0
347,"It also came with 10 interchangeable covers, one featuring each member.",1.0
348,"Access to the fort was given by four gates, one on each side.",1.0
349,"When we formed Coca Cola Beverages Africa, three companies came together. The first one was the Coca Cola Company, which has big interest.",1.0
350,There are many stories about how Amboori got its name. The first one is that the tribal settlers had a rice variety which will flower and ripen in a single day!,1.0
351,"In September 1924, the plans for a bridge over the Ohio River linking Ambridge and Woodlawn were revived from earlier ones shelved in 1917 by the outbreak of the First World War.",0.6666666666666666
352,"While the American Bridge Company constructed dozens bridges throughout the US that year, the last one linking Ambridge and Woodlawn across the Ohio river was likely to have been the shortest distance hauled from factory to construction site.",1.0
353,"Forth, given his own and his brother's knowledge of civil law (which encompassed admiralty law), and enjoying the respect of several leading English statesmen, was an obvious choice to be the first judge of the new Court, and proved to be a good one.",1.0
354,"The first tong known to be created was the Chee Kung Tong, the founder of which was Low Yet, a Cantonese leader in the Reds Turban Rebellion (1854–1856) who had to flee China before the rebellion was crushed, and went on to create the Chee Kungs. Quickly the Chee Kung Tong had reaped the rewards of its activities, so much so that it was able to remove the unhappy portions of their membership base. Many of those members who left came to form the tongs that would rival that of their previous one. One reason previously theorized as to why the Tong Wars did not begin earlier was in the 1850s and 1860s there were not enough soldiers for them to fight and run the tong the way it was in the later years, and because most of the Chinese gangs founded in the United States were full-fledged ABCs (American-Born Chinese).",1.0
