text_id,human_text,human_acc
223,"On audio commentary recorded for the Seinfeld: Volume 1 DVD set, David commented that when he showed his idea of the scene, ""I remember everybody saying 'there's no heat, there's no heat', and I said, that's the point, there's not supposed to be any"". David and producer Andrew Scheinman got into a big argument over the issue, which David eventually won.",1.0
224,"Paine wrote that ""the world will be puzzled to decide whether you are an apostate or an impostor; whether you have abandoned good principles or whether you ever had any"". He declared that without France's aid Washington could not have succeeded in the American Revolution and had ""but little share in the glory of the final event"".",1.0
225,"The ship the English saw pass before the town was not French, but rather a shallop from the Sparrow, a shipping vessel sponsored by Thomas Weston and one other of the Plymouth settlement's sponsors, which was plying the eastern fishing grounds. This boat brought seven additional settlers but no provisions whatsoever ""nor any hope of any"". In a letter they brought, Weston explained that the settlers were to set up a salt pan operation on one of the islands in the harbor for the private account of Weston.",1.0
226,"Stayner underwent brief counseling but never sought additional treatment. He also refused to disclose all the details of sexual abuse he endured from Parnell. In a 2007 interview, Stayner's sister said that her brother did not seek counseling because their father said Stayner ""didn't need any"". She added, ""He [Steven] got on with his life but he was pretty messed up.""",1.0
227,"In The Stations of the Sun: A History of the Ritual Year in Britain (1996), Ronald Hutton writes: ""No doubt there were [pagan] religious observances as well, but none of the tales ever portrays any"". The only historical reference to pagan religious rites is in the work of Geoffrey Keating (died 1644), but his source is unknown.",1.0
228,"Biologist Steve Jones, Emeritus Professor of Genetics at University College London questioned the journal's decision to publish the paper, calling the study ""a classic case of Arts Faculty science. Never mind the hypothesis, give me the data, and there aren’t any"". Crabtree acknowledges that the data isn't there because a slow genetic deterioration in intelligence can't be detected by comparing it to people today.",0.6666666666666666
229,"They sell their fur locally where they make their small family purchases."" Although he acknowledged that they were healthy and free of tuberculosis, resourceful, self-sufficient, ""easy to govern"", ""seldom quarrel"", with ""no intoxicating liquor and seldom obtain any"", he predicted that their future on the reserve was bleak. The only two cows on the reserve were owned by the Jeddore brothers.",1.0
230,"But as the Iroquois continued to win against the other nations, they prevented French and Algonquin fur traders from entering the Mississippi River valley, and the Ottawa showed signs of finally making an alliance with the Five Nations, in 1684, the French declared war on the Iroquois. Otreouti in an appeal for help correctly noted: ""The French will have all the beavers and are angry with us for bringing you any"".",0.6666666666666666
231,"Fulci would later claim that he pushed Di Leo to make the film as violent as possible, which Di Leo refuted, stating ""I don't know anything about Fulci's claims that he insisted that I write a very violent movie [...] Fulci only directed well what was already on the page [...] The script was good and ready and he liked it the way it was, otherwise I'd have complied to his demand if there had been any"".",1.0
232,"She is famous in that region and among all the poets and poetesses of the country.' Her father was a teacher (mu'addib), and she is described as being one of 'the brotherless only daughters of well-off and cultured fathers who gave them the education that they would have given to their male children, if they had had any'. She is one of relatively few named Moorish women poets.",0.75
233,"The rules of the game are the same as those in the original Adventure Island, with the main new feature being the addition of an inventory system. Before the player begins a stage, he can choose which of Higgins' animal friends to bring (if he has rescued any), as well as whether or not he should bring one of the stone hammers he has accumulated.",1.0
234,"On the same day that Reggina presented Roberto Breda as coach, Campagnacci was signed outright from the Abruzzo team. Later Jonis Khoris joined Giulianova as part of the compensation. At first he was the favourite of Breda along with Bonazzoli, where Campagnacci scored 4 goals in the first 5-round (But Bonazzoli failed to score any).",1.0
235,"There is a tradition of secularism in Turkey. The state has no official religion nor promotes any, and actively monitors the area between the religions. The constitution recognises the freedom of religion for individuals, whereas religious communities are placed under the protection of the state; but the constitution explicitly states that they cannot become involved in the political process (by forming a religious party, for instance) or establish faith-based schools.",1.0
236,"If the drop flattens or spreads out, it means the surface of the adherend has good wettability and should allow for good bonding. A final consideration when using chemical treatments is that of safety. The chemicals used in the treatments can be hazardous to human health and before using any, the material safety data sheet for the particular chemical should be referenced.",1.0
237,"At the time, this disease was thought to be spread by very small bacteria or toxins, yet some years later the tobacco mosaic virus (TMV) was shown to be the culprit. Mayer employed optical microscopy to seek signs of fungi or bacteria in the infected sap, yet he did not find any, since the TMV is too small to be detected in an optical microscope.",1.0
238,"But there is one building to be seen there which is more notable than any, saving those of Egypt and Babylon. There is in Lydia the tomb of Alyattes the father of Croesus, the base whereof is made of great stones and the rest of it of mounded earth. It was built by the men of the market and the artificers and the prostitutes.",0.5
239,"According to the Abbe Pierre Foundation for Disadvantaged Housing, of 319 housing units the commune should have built between 2002 and 2006 it has neither built nor funded any, something that Allaudiens were far from disapproving having re-elected the Povinelli list of candidates by 81.15% in the local elections in 2008.",1.0
240,"Wandering aimlessly, he becomes friends with two drifters named Robinson and Delamarche. They promise to find him a job, but they sell his suit without permission, eat his food in front of him without offering him any, and ransack his belongings. Finally, Karl departs from them on bad terms after he's offered a job by a manager at Hotel Occidental.",1.0
241,"Throughout Poland, special ""National Amnesty Committees"" were formed, attached to the local stations of the Polish political police, UB. Each person who gave himself up as part of the amnesty had to give up his weapons, if he had any, fill out a detailed form in which he revealed the underground resistance group he was a member of, as well as his conspiratorial code name and other information.",0.6666666666666666
242,"This set him up as a competitor of Petrucci, who had similar privileges in the Republic of Venice(the right to print organ tablature in the papal states was originally Petrucci's, but since he had not printed any, the pope transferred it to Antico). A ten-year copyright was added to the printing privilege, although many reprints from Antico's plates and blocks, some from before the expiration of the copyright, were not always attributed to him.",1.0
243,"Martinez showed signs of schizophrenia and was prescribed medication, but with little improvement. ""It was an endless cycle of trying to get answers but never getting any,"" said his mother. ""It was endless, endless, endless."" On January 10, 2006, Martinez was arrested after a fight at a halfway house and charged with two counts of battery and one count of assault with a deadly weapon.",0.75
244,"Two people were killed and the damage to property were three houses destroyed with a further 20 houses severely damaged. On 11 July 1944 the third V1 Rocket strike to hit Anerley landed on Anerley Road at the Junction with Crystal Palace railway station. People had heard the rocket cut out and ran for cover, with many failing to find any, resulting in 11 deaths. The shops on Station Road were totally destroyed, and on Anerley Road 18 shops were demolished, eight shops and seven houses severely damaged and 84 houses suffered minor damage.",1.0
245,"According to Hakannson: ""These 'songs' originally started off as being one slow number moving into a faster one. They were originally called 'Georges Slow' and 'Georges Fast'. The vocal parts, if there were any, was mainly me 'howling' the occasional melody”. Among the patrons that spectated at the band's performances was record producer M.A Numminen, who had hoped to record an album with Baby Grandmothers immediately after discovering them; yet, the project would not commence until a year later.",1.0
246,"When successful, the common symptoms of bacterial blight will be seen, with the main effect on the plant being a reduction in photosynthetic leaf area. Generally, the amount of photosynthetic area lost is not enough to impede plant growth. As the plant continues to grow it overcomes the loss of photosynthetic area and reduction in yield, if there is any, is negligible.",0.8333333333333334
247,"Early in the morning, traditionally before dawn, the father or another male of the household goes into the forest to chop a piece of log, usually from an oak tree if it could be found, but, if the region does not have any, than beech, olive, or maple can be used. When the perfect tree is found, the father would invoke God by reciting the Lord's Prayer several times and making the Sign of the Cross and would then cut it.",1.0
248,"Wonnacott might show them a borrowed collection of antiques brought along for the show that he believes would interest the celebrity (this may be related to the occupation of the celebrity), and in turn the celebrity shows Wonnacott an antique or collectable belonging to themselves. There is no suggestion of what to do with any profit if the teams make any, but most decide to give it to charity. Series 2 began on 30 March 2009 and ended on 3 April 2009.",1.0
249,"So the Basque team only played club sides, playing four matches, winning one and losing two. Next they travelled to Argentina, arriving on 25 February 1938. They stayed there for three months but officially played no matches due to their problems with FIFA. As they had run out of money and had no way of raising any, many of the big Argentine sides raised money for them.",1.0
250,"In response to Marlborough's manoeuvres, Maximilian and Marsin, conscious of their numerical disadvantage with only 40,000 men, moved their forces to the entrenched camp at Dillingen on the north bank of the Danube. Marlborough could not attack Dillingen because of a lack of siege guns – he had been unable to bring any from the Low Countries, and Margrave Louis William had failed to supply any, despite prior assurances that he would.",1.0
251,"In response to Marlborough's manoeuvres, Maximilian and Marsin, conscious of their numerical disadvantage with only 40,000 men, moved their forces to the entrenched camp at Dillingen on the north bank of the Danube. Marlborough could not attack Dillingen because of a lack of siege guns – he had been unable to bring any from the Low Countries, and Margrave Louis William had failed to supply any, despite prior assurances that he would.",1.0
252,"Pock Face proposed tests to determine who was the genuine wife. First they walked on eggs; Beauty did not break any, and Pock Face broke them all, but she would not admit it. Then they climbed a ladder of knives; Beauty did not cut her feet, and Pock Face did, but she would not admit it. Finally, they jumped into boiling oil; Beauty emerged alive, but Pock Face died.",1.0
253,"When they discuss children, Cole says he does not want any, and Maya reveals she is incapable. As the asteroid grows closer, Cole asks Maya to marry him. Maya jokingly accepts, and Cole insists that he is serious; now serious, Maya again agrees. Although initially dismissive of the danger, scientists become increasingly worried about a collision.",1.0
254,"The novel then jumps forward, and Linda reflects on when she found out she had ovarian cancer. She went into the doctor at the request of Leo, her long-term boyfriend turned fiance. Leo wanted children, and when he found out Linda couldn’t have any, he immediately moved out of their shared house and left her. Linda then reveals their backstory.",1.0
255,"Persoon joined it with Swartz's Cephælis, the Tapocomea of Jean Baptiste Christophore Fusée Aublet and Bernard de Jussieu; but Mr. Brown not finding it to accord with any established genus, has considered it as distinct from any, and given it the name of Burchellia in honour of Mr. Burchell, a very enterprising traveller in Southern Africa, who has favoured the public with an interesting account of his travels in that country.",0.6666666666666666
256,"The inspiration for datagrams had two sources. One was Donald Davies' studies. He had done some simulation of datagram networks, although he had not built any, and it looked technically viable. The second inspiration was I like things simple. I didn't see any real technical motivation to overlay two levels of end-to-end protocols. I thought one was enough.",1.0
257,"Early edicts apparently refer to lepers and Cagots as different categories of undesirables, With this distinction being explicit by 1593. The Parlement of Bordeaux repeated customary prohibitions against them but added when they are lepers, if there still are any, they must carry clicquettes (rattles). One belief in Navarre were that the Agotes were descendants of French immigrant lepers to the region.",1.0
258,"Meanwhile, the other mice approached the mouse for their normal supply of food, but he did not have any, so they shunned him and left him alone. The pious man went to sleep and put the money near his head. The mouse intended on taking the money while the man slept, so as to make friends again, but every time he tried, he failed and was hit.",1.0
259,"According to Tavris and Aronson, cognitive dissonance allows us to justify our mistakes and harms, keeping us from conscious awareness that we even made any, and thereby, allows us to live with ourselves. This is how even ""charlatans, scammers, and tyrants sleep at night."" Given a choice between accepting information that we don't want to hear and justifying outdated beliefs or hurtful acts, most people choose self-justification.",1.0
260,"According to Tavris and Aronson, cognitive dissonance allows us to justify our mistakes and harms, keeping us from conscious awareness that we even made any, and thereby, allows us to live with ourselves. This is how even ""charlatans, scammers, and tyrants sleep at night."" Given a choice between accepting information that we don't want to hear and justifying outdated beliefs or hurtful acts, most people choose self-justification.",1.0
261,"The artistic emphasis of Song pottery was on subtle glaze effects and graceful shapes; other decoration, where there was any, was mostly in shallow relief. Initially this was carved with a knife, but later moulds were used, with a loss of artistic quality.",1.0
262,"Dodd's press secretary said ""The Dodds received a competitive rate on their loans,"" and that they ""did not seek or anticipate any special treatment, and they were not aware of any,"" then declined further comment. The Hartford Courant reported Dodd had taken ""a major credibility hit"" from the scandal.",0.6666666666666666
263,"Connor Heath is an ordinary 15-year-old. He extremely over imagines things and is always looking for adventure however he never finds any, that is until the Cordoban president's daughter is sent to live with him and his family. After numerous attempts on Gisela's life, Ed, a body-guard for the Cordoban secret service joins them. The main antagonist is former friend of Gisela, now double agent Zatari, whose mission is to capture Gisela.",1.0
264,"The car was built in Paris with the gearbox (on the rear axle for forward, neutral and reverse) built in England. It was exhibited at the 1926 Paris Motor Show but only a few were made. General Motors signed a ""lucrative"" royalty agreement to manufacture the torque converters, giving Constantinesco a $100,000 advance on royalties, but didn't make any, leaving the inventor deeply in debt and the mechanical torque converter sidelined.",1.0
265,"Attempts by Hung Taiji were made to separate Han Chinese and Jurchen banners. In Liaodong, Chinese culture mixed with Jurchen culture. Many bannermen forged genealogies of their origin since they did not have any, and then these decided whether or not they were in a Chinese or a Jurchen banner.",0.6666666666666666
266,"After learning that Edmund and Cassie did marry, a devious Dinah revealed to Edmund that she knew the reason why Cassie nearly did not make it to the altar. Although she was just teasing him with the information, without giving him any, Edmund was intrigued. Meanwhile, Dinah was pleased when Blake informed her that she had dropped the restraining order against her, out of gratitude for not ruining Cassie's wedding day.",1.0
267,"Jodi Walker of Entertainment Weekly gave a mixed review of the episode: ""Tonight was a well-made and well-placed, if not totally frustrating, episode of The Blacklist. It raises 1,000 questions, sure; it doesn't answer any, alright, yes; and no one is really trying to deal with that cliffhanger of an ending, absolutely not"". Ross Bonaime of Paste gave the episode a 7.9/10.",1.0
268,"In the picture above, the normal clothing (a kimono) that the woman was wearing attenuated the far reaching thermal radiation; the kimono, however, would naturally have been unable to attenuate any gamma radiation, if she were close enough to the weapon to have experienced any, and it would be likely that any such penetrating radiation effect would be evenly applied to her entire body.",1.0
269,"At last we halted about 11.30 & our party filled our bottles, and as we were doing so stragglers were coming & asking, nay almost crying for water, but the officer in charge couldn’t give them any, & told them to find their own unit & draw water from them, but the men were lost, didn’t know where their battalions were & were hardly strong enough to pull one leg after the other, so they stood watching the water being issued, & looking half mad, seeing the water trickling into the bottles & being unable to have a drink.",0.6666666666666666
270,"The MCC team played eight other first-class matches of three days' duration, two each against the four main cricketing territories, each set of two games preceding the Test match in the same venue. The touring side won only one of these games, the second match in British Guiana, but they were not beaten in any, though more than once they were close to defeat when the game ended.",0.6666666666666666
271,"Ukhtomsky concluded: ""There are in essence no borders for us in Asia, and there cannot be any, other than the immeasurable blue sea freely lapping at her shores, as unbridled as the spirit of the Russian people"". Ukhtomsky was dispatched to Beijing to offer Russian support against the Western powers who might seek to take advantage of the situation and push into China.",1.0
272,"She is known for her love of her horse, Small, and for children. She desperately desires children of her own, however, she realizes that human monsters should not exist, and so refrains from having any, eventually taking a herb to make herself infertile so she wll never be tempted. She has green eyes and brown skin.",1.0
273,"On December 21, 1906, Reginald Fessenden demonstrated an alternator-transmitter of his own design, and one reviewer noted that it was ""admirably adapted to the transmission of news, music, etc. as, owing to the fact that no wires are needed, simultaneous transmission to many subscribers can be effected as easily as to a few"". However, Fessenden would almost exclusively focus on point-to-point transmissions intended to supplement the wire telephone system.",1.0
274,"Further, readers new to the series may be confused by the characters' sketchy introductions and the complexity of past events alluded to but never clarified"". In contrast, Kirkus Reviews commented that ""Yep's vivid--and occasionally bizarre--characters and images are powerfully imaginative, a welcome respite from sword-and-sorcery stereotypes...Not for every reader, but destined to be a special favorite for a few"".",1.0
275,"According to Chuck D, this involved ""telling people, well, color's an issue created and concocted to take advantage of people of various characteristics with the benefit of a few"". He recalled their concept for the album in an interview with Billboard: ""We wanted really to go with a deep, complex album ... more conducive to the high and lows of great stage-performance.""",1.0
276,"It stated that, ""Islam has overtaken Roman Catholicism as the biggest single religious denomination in the world"", and stated that, ""It is true that while Muslim families, as is well known, continue to make a lot of children, Christian ones on the contrary tend to have fewer and fewer"". According to Foreign Policy, high birth rates were cited as the reason for the Muslim population growth.",0.6666666666666666
277,"""I look back a year or two in the videogame field, or the home-computer field"", Greenberg added, ""how much better everyone was, when most people were making money, rather than very few"". Companies reduced production in the middle of the year because of weak demand even as prices remained low, causing shortages as sales suddenly rose during the Christmas season.",1.0
278,"Indeed, the very preface of the work candidly states: ""As usual, those who look in Russell's pronouncements for dotty opinions will be able to find a few"". (Russell 1938:x) However, some other contemporary reviews were more positive. Russell's book was reviewed by George Orwell in The Adelphi magazine.",0.3333333333333333
279,"Western had 63.8 per cent of active population, making it the province with the highest proportion of working people. Lusaka had the most active people (703,097), while Muchinga Province had the fewest (150,267). Lusaka also had the most working women, while North-Western had the fewest working women. The national average of active people stood at 55.5 per cent with 50.2 in rural areas and 65.3 per cent in urban areas.",1.0
280,"During the regular season, the Hawks were the best team in the league record-wise at 88-46-10. They scored the second-most runs in the league (550) and allowed the fewest (351), while also stealing the most bases and leading the league in team batting average (.267). Leading the team offensively was new acquisition Seiichi Uchikawa, who led the entire league in batting average at .338.",1.0
281,"The numbers also included 60,762 Austrians who had their main residence abroad, but who registered in time to vote. Despite Vienna being the most populous state, Lower Austria had the most eligible voters (1,288,802), while Burgenland had the fewest (232,740). After a period of objection, the number of eligible voters was finalized and released on 15 September by the state and federal election commissions.",0.3333333333333333
282,"The landscape may contain more systems (e.g., separate systems for unit testing and pre-production testing) or it may contain fewer (e.g., only development and production, without separate QA); nevertheless three is the most common configuration. ABAP programs are created and undergo first testing in the development system.",1.0
283,"It was the 1975–76, when they were managed by future England manager Graham Taylor, season where the club won the Division 4 title and broke the record for most points for a whole season when 2 instead of 3 points were awarded for a win with 74 points in total (this was and still is the record number of points achieved under the 2-point system); the record of winning the most games (32) and losing the fewest (4), was also set.",0.6666666666666666
284,"During the Los Angeles meeting, the Committee on Los Angeles Opportunities, which consists of six NFL owners, favored the Carson project over the Rams’ Inglewood project. However, in the first round of voting, the Inglewood proposal got the greater number of votes (21) while the Carson project received far fewer (11). This, however, did not meet the required threshold of 24 votes.",1.0
285,"Mark is Dusty's right-hand man in many Floating Outfit stories and the principal protagonist in a few (e.g. Rangeland Hercules). Much taller and heavier than Dusty (about six feet three inches and 210 pounds), Mark is seldom acknowledged as even having an equal for size and strength, although Dusty may be slightly stronger pound for pound.",1.0
286,"By the Lex Papia Poppaea a candidate who had several children was preferred to one who had fewer (Tacit. Ann. xv.19; Plin. Ep. vii.16). Freedmen who had a certain number of children were freed operarum obligatione (Dig. 38 tit.1 De Operis Libertorum); and libertae, who had four children, were released from the tutela of their patrons (Ulp. Frag. tit.29).",1.0
287,"The New York Yankees have the highest regular season winning percentage, with .570. The Miami Marlins have the lowest, with .461. The San Francisco Giants have the most overall wins (11,445), while the Arizona Diamondbacks have the fewest (1,973). The Philadelphia Phillies have the most losses, with 11,241, while the Tampa Bay Rays have the fewest, with 2,093.",0.8333333333333334
288,"The New York Yankees have the highest regular season winning percentage, with .570. The Miami Marlins have the lowest, with .461. The San Francisco Giants have the most overall wins (11,445), while the Arizona Diamondbacks have the fewest (1,973). The Philadelphia Phillies have the most losses, with 11,241, while the Tampa Bay Rays have the fewest, with 2,093. ",0.75
289,"The largest man-made lake is Petenwell Lake, which was created by damming the Wisconsin River. Vilas County has the most lakes (1,318) and Brown and Outagamie counties the fewest (4). Many lakes have the same names, with 116 named Mud Lake. Swimming, fishing, and/or boating are permitted in some of these lakes, but not all.",1.0
290,"However, it still remains a popular trim among those who like the aesthetic, so many luxury car brands still offer it with the exception of a few (It is said that the company Rolls-Royce is moving away from the use of wood trim by 2020, this however cannot be proven) and third party kits consisting of veneer can also be found for cars or lower trim levels that omit the use of wood trim.",1.0
291,"The flowers look and smell like rotting flesh. The foul odour attracts insects such as carrion flies, which transport pollen from male to female flowers. Most species are dioecious, having separate male and female flowers, but a few (R. baletei and R. verrucosa) have hermaphroditic flowers. Little is known about seed dispersal.",1.0
292,"In the UK, due to the above circumstances, the population has today fallen to 160,000 red squirrels or fewer (120,000 of these are in Scotland). Outside the UK and Ireland, the impact of competition from the eastern grey squirrel has been observed in Piedmont, Italy, where two pairs escaped from captivity in 1948.",1.0
293,"During the Japanese period many indigenous groups were forcibly converted to Shintoism, only a few (such as the Saisiyat people) were able to resist and maintain their traditions. Often this was done by convincing Japanese anthropologists to come to Taiwan and document religious traditions as legitimate cultural heritage however even the indigenous people allowed to keep some traditional ceremonies were still forced to pray at Shinto temples.",1.0
294,"There are several levels of confidence that can be included in such signatures. Although many programs read and write this information, few (if any) include this level of certification when calculating whether to trust a key.",1.0
295,"If the passage between your mouth and nose is opened by even 1 mm during the /b/ closure of ""bug,"" the word becomes ""mug."" Further opening of the soft palate (2 mm, 5 mm, even 20 mm) has almost no effect on the acoustics; most languages distinguish /b/ from /m/, but few, if any, distinguish different degrees of soft palate opening.",0.6666666666666666
296,"Although sweating is found in a wide variety of mammals, relatively few (apart from humans, horses, some primates and some bovidae) produce sweat in order to cool down. In horses, such cooling sweat is created by apocrine glands] and contains a wetting agent, the protein latherin, so it transfers from the skin to the surface of their coats.",0.8333333333333334
297,"Although the highest diversity is in North America, the oldest members are in Asia and Africa, suggesting an Old World origin for the group. Most species are semiaquatic and feed on fish and amphibians, although a few are semifossorial or leaf-litter snakes that feed on invertebrates. ",1.0
298,"Most species are harmless to humans, but a few (e.g., Thamnophis sirtalis, Thamnophis elegans) are capable of inflicting bites that can result in local, non-life-threatening symptoms, and at least two members of the genus Rhabdophis (R. tigrinus and R. subminiatus) are capable of inflicting life-threatening bites to humans, though they have only enlarged, ungrooved fangs in the back of the mouth.",1.0
299,"Most specimens are known from wing fragments only; with only a few as complete wings, and even fewer (of the family Meganeuridae) with body impressions. These show a globose head with large dentate mandibles, strong spiny legs, a large thorax, and long and slender dragonfly-like abdomen.",1.0
300,"When she fell out of favor with certain members of the Vatican, she was told to dispose of the ring, her favorite murder weapon. Female DCI Athelney Jones comments to Holmes, ""My God, Holmes. You did not get the goods on one murder tonight, but two!”",0.5
301,"Prior to the band's 2011 reunion, in 2009 those who worked with Wren had high praise for the drummer in interviews conducted for the 20th anniversary. Ian Brown said ""He’d have been like Gene Krupa or Buddy Rich. He'd fill the Apollo up now if he just set up his drum kit in there and played."" Mani said ""He was an amazing drummer. He was that good, he could do anything. He’s done gigs with one arm - and he played with one arm it was as good as two! The guy is a total genius, a proper fucking one-off you know?"" He also provided an explanation for Wren's disappearance from the music scene: ""I think what it is with Reni is the fact he doesn't think of it [drumming for another band] as better than he has done before.""",1.0
302,"On April 20, 2011, Sony acknowledged on the official PlayStation Blog that it was ""aware certain functions of the PlayStation Network"" were down. Upon attempting to sign in via the PlayStation 3, users received a message indicating that the network was ""undergoing maintenance"". The following day, Sony asked its customers for patience while the cause of outage was investigated and stated that it may take ""a full day or two"" to get the service fully functional again.",0.5
303,"Lowell's most vicious treatment was aimed at Margaret Fuller, whom he referred to as Miranda. At first, he intended to exclude her entirely but thought doing so would be more insulting and was convinced to write ""a line or two"" by his wife Maria White Lowell. Ultimately, his characterization was the only which was wholly negative and not balanced with praise. He suggested that she stole old ideas and presented them as her own and that she was only genuine when being spiteful.",1.0
304,"The match was scheduled to be played on 12 January which coincided with a Hampshire F.A. match against Berks & Bucks F.A. for which four St. Mary's players (Ruffell, Carter, Stride and Ned Bromley) had been selected. St. Mary's tried to have the cup match postponed but Fordingbridge refused so the St. Mary's players were withdrawn from the Hampshire F.A. squad. As a result of the doubt over the date of the match, no ground had been organised; on the Saturday morning, Mr. Oswald, the owner of the Oswald, Mordaunt & Co. shipyard in Woolston ""kindly allowed them to play at the Antelope"". The shipyard's football team, Woolston Works were now tenants of the Antelope Ground, which stood near the top of St. Mary's Road. The match was a close-fought encounter which St. Mary's won (as reported in the Southampton Times) ""by three goals and one disputed goal to two"".",1.0
305,"The main party left England by sea on 20 January 1933, stopping at Gibraltar, where the Rock of Gibraltar ""offered a climbing problem or two"", and Aden. Time at sea was spent discussing the problem of climbing Mount Everest and the establishment of the various camps on its northern side, as well as learning the Nepali language, in which Crawford was proficient. The party alighted at Bombay, where they were assisted by C. E. Boreham, the manager of the Army and Navy Stores. Ruttledge, an India hand, took them on sightseeing tours to Agra and Fatehpur Sikri. Passing through Calcutta, where they were entertained by the Governor of Bengal, Sir John Anderson, the expedition members proceeded to Darjeeling, where Smythe, Greene and Birnie joined them, while Ruttledge went to Siliguri to rendezvous with Shebbeare and discuss transport arrangements. ",1.0
306,"At 5:15 a.m. CST on April 15, the U.S. Weather Bureau office in Birmingham, Alabama, issued a bulletin that warned of the possibility that a ""tornado or two"" would touch down in an area covering western Tennessee, northern Mississippi, and northern Alabama&mdash;namely, Lauderdale, Limestone, Lawrence, Colbert, and Morgan Counties, plus parts of Marion, Winston, Cullman, and Madison Counties. An update at noon local time highlighted the prospects for severe thunderstorms over west-central Alabama between 1:00&ndash;7:00 p.m. CST. Hail and gusts to 60 miles per hour (97 km/h) were expected to remain the primary hazards.",1.0
307,"Delaney reacted angrily to Blatter's public disclosure of what was intended to be a confidential submission to the FIFA executive committee, complaining to the FIFA general secretary and calling it ""disrespectful to our country"", and stating the 33rd team proposal had been ""very much peripheral"" to their suggestions, and was only discussed ""for a minute or two"" in the meeting. The FAI asserted that the 33rd place request had not even been included in any of the written submissions to FIFA.",0.5
308,"Much has been written about Mickiewicz, though the vast majority of this scholarly and popular literature is available only in Polish. Works devoted to him, according to Koropeckyi, author of a 2008 English biography, ""could fill a good shelf or two."" Koropeckyi notes that, apart from some specialist literature, only five book-length biographies of Mickiewicz have been published in English. He also writes that, though many of Mickiewicz's works have been reprinted numerous times, no language has a ""definitive critical edition of his works.""",0.5
309,"There is the Bellamy family, and then the family downstairs. Hudson and Bridges are the father and mother, Edward and Daisy their son and daughter-in-law, Rose is the elder daughter and Ruby the younger daughter. She then says ""Perhaps one day, we'll all be one big family, not two"". Richard replies ""I think we are now in one sense"".
",1.0
310,"Among those with religious motives, Daniel C. Peterson has identified two major streams of modern anti-Mormon thought. The first is ""traditional anti-Mormonism"", typified by Rev. Wesley Walters, Jerald and Sandra Tanner, and Walter Martin. Anti-Mormons in this category generally try to explain Mormonism in naturalistic terms. They appeal to ""Joseph Smith's environment and his (wicked or pathological) character, perhaps assisted by a co-conspirator or two"", as a sufficient explanation for Mormon origins.",1.0
311,"At a 2015 Moscow Victory Day Parade practice drill run on the Alabino training grounds several types of armored vehicles described as various Armata models appeared with their turrets covered. Russian Defence Ministry signed a long-term contract for delivery of tanks and heavy IFVs on the Armata basis. Serial production of the Armata Platform's ceramic armor components began in mid-2015. In December 2019, Russian Deputy Minister of Defense Alexei Krivoruchko reported delays with the development and production, with the first batch of five vehicles available for state-conducted testing expected ""in the next month or two"".",0.5
312,"In Melody Maker, Lynden Barker described the album as ""marvellous"", saying that ""(t)hough not as immediately appealing as God ... it possesses a multi-layered makeup that becomes more and more exciting on each successive spin"". Douglas Baptie of The Digital Fix wondered ""Why wasn't it more popular?"" and said that the album ""somehow combines the best qualities of the previous two"". The List's Neil Cooper called Attitude ""the most honed, conventionally focused and 'produced'"" of Rip Rig + Panic's three.",1.0
313,"In his autobiography, Simmons recounted that ""I have never seen [Criss] compose a single song. Peter might have contributed a line or two of the lyrics, but after listening to Penridge's original demo, it's clear who made the original song"". In a 2014 interview for Rolling Stone, Paul Stanley agreed with Simmons's assessment that Penridge was the main writer, and he commented that Criss had nothing to do with the composition of ""Beth"", adding that ""if you write one hit, you should be able to write two"". Criss, in his defense, mentioned that Stanley was jealous because ""he is the main vocalist of a group in which he did not write the greatest success. That's his problem. They hate the fact that I was the songwriter of a hit and won the People's Choice"".",0.6666666666666666
314,"Bradman rated him as ""Australia's greatest left-hand bowler"". As a result of his ability to bowl spin and pace, teammate Neil Harvey noted that the team effectively had 13 players: ""we reckoned Bradman was worth two and Bill Johnston was worth two"". Harvey felt that Johnston was the best team man, and Bill Brown noted Johnston's work ethic in bowling for long periods after Lindwall and Miller were given the best opportunities with the new ball. Ian Johnson described him as ""the finest team man and tourist"" in cricket and valued his personality, while Miller described him as ""the most popular man in cricket"". He sometimes amused others by demonstrating his double jointedness, wrapping his feet around the back of his neck. He is reputed to have nearly drowned when he attempted this in the bath at Lord's.",1.0
315,"Bradman rated him as ""Australia's greatest left-hand bowler"". As a result of his ability to bowl spin and pace, teammate Neil Harvey noted that the team effectively had 13 players: ""we reckoned Bradman was worth two and Bill Johnston was worth two"". Harvey felt that Johnston was the best team man, and Bill Brown noted Johnston's work ethic in bowling for long periods after Lindwall and Miller were given the best opportunities with the new ball. Ian Johnson described him as ""the finest team man and tourist"" in cricket and valued his personality, while Miller described him as ""the most popular man in cricket"". He sometimes amused others by demonstrating his double jointedness, wrapping his feet around the back of his neck. He is reputed to have nearly drowned when he attempted this in the bath at Lord's.",1.0
