text_id,text_corpus,Unnamed: 6,text,target,expected_answer,gpt_answer,correct_GPT,row_id,llama_answer,correct_LLaMA,Gemma_LoRA_answer,correct_Gemma,human_text,human_acc,Item_pred_rating,confounder_pred_rating,target_pred_rating,is_target_biased,is_parallem,diff_pred,is_target_preferred
166,"The exhausted Meredith, in an emotion-choked voice, expressed pride in his teammates' play, and said, in a figurative sense, that he felt the Cowboys did not really lose the game because the effort expended was its own reward. Gifford wrote that the interview attracted considerable attention, and that Meredith's forthcoming and introspective responses played a part in his selection for ABC's Monday Night Football telecasts three years later. Defensive tackle Bob Lilly took a different view, telling reporters that the Cowboys were a great team except that they could not win the ""big one"". Wide receiver Lance Rentzel later remarked that on the team plane home from Green Bay to Dallas' Love Field, ""not one word was spoken the entire flight.""",non-parallelism,"The exhausted Meredith, in an emotion-choked voice, expressed pride in his teammates' play, and said, in a figurative sense, that he felt the Cowboys did not really lose the game because the effort expended was its own reward. Gifford wrote that the interview attracted considerable attention, and that Meredith's forthcoming and introspective responses played a part in his selection for ABC's Monday Night Football telecasts three years later. Defensive tackle Bob Lilly took a different view, telling reporters that the Cowboys were a great team except that they could not win the ""big one"". Wide receiver Lance Rentzel later remarked that on the team plane home from Green Bay to Dallas' Love Field, ""not one word was spoken the entire flight.""",one,B,A,False,row_3,A,False,A,False,"The exhausted Meredith, in an emotion-choked voice, expressed pride in his teammates' play, and said, in a figurative sense, that he felt the Cowboys did not really lose the game because the effort expended was its own reward. Gifford wrote that the interview attracted considerable attention, and that Meredith's forthcoming and introspective responses played a part in his selection for ABC's Monday Night Football telecasts three years later. Defensive tackle Bob Lilly took a different view, telling reporters that the Cowboys were a great team except that they could not win the ""big one"". Wide receiver Lance Rentzel later remarked that on the team plane home from Green Bay to Dallas' Love Field, ""not one word was spoken the entire flight.""",1.0,166.0,5.8,6.6,0,non-parallem,0.7999999999999998,1
167,While the relay was largely successful it was marred by problems when exchanging the flame from one torch to another. Runners in Barcelona and Medinaceli were burned by small explosions as a lit torch came into contact with an unlit one.,Modifier Coordination,While the relay was largely successful it was marred by problems when exchanging the flame from one torch to another. Runners in Barcelona and Medinaceli were burned by small explosions as a lit torch came into contact with an unlit one.,one,B,B,True,row_3,B,True,B,True,While the relay was largely successful it was marred by problems when exchanging the flame from one torch to another. Runners in Barcelona and Medinaceli were burned by small explosions as a lit torch came into contact with an unlit one.,1.0,,,,1,parallel,,1
168,"The torch used as a fuel source a compressed mix of nitrates, sulphur, alkaline metal carbonates, resins and silicones. It burned with a red-yellow flame. Problems with the torch occurred in Barcelona and then again in Medinaceli which saw minor explosions burn some torch-bearers. The cause was investigated and then attributed to ""the too-rapid contact of a lighted torch with an unlighted one"". Precautions were put in place to prevent further incidents.",Modifier Coordination,"The torch used as a fuel source a compressed mix of nitrates, sulphur, alkaline metal carbonates, resins and silicones. It burned with a red-yellow flame. Problems with the torch occurred in Barcelona and then again in Medinaceli which saw minor explosions burn some torch-bearers. The cause was investigated and then attributed to ""the too-rapid contact of a lighted torch with an unlighted one"". Precautions were put in place to prevent further incidents.",one,B,B,True,row_3,A,False,B,True,"The torch used as a fuel source a compressed mix of nitrates, sulphur, alkaline metal carbonates, resins and silicones. It burned with a red-yellow flame. Problems with the torch occurred in Barcelona and then again in Medinaceli which saw minor explosions burn some torch-bearers. The cause was investigated and then attributed to ""the too-rapid contact of a lighted torch with an unlighted one"". Precautions were put in place to prevent further incidents.",0.6666666666666666,,,,1,parallel,,1
169,"The New York Jets were said to have offered their fourth-overall draft pick, plus any player on their roster other than Richard Todd. Tight end was considered to be the Buccaneers‚Äô single greatest need, with Ken MacAfee of Notre Dame often mentioned as a likely draft target. According to Don Shula, ""With John McKay's type of offense, an outstanding tight end is absolutely essential. It cannot go without one"". This happened to be one of the positions hit hardest by injury in 1977.",non-parallelism,"The New York Jets were said to have offered their fourth-overall draft pick, plus any player on their roster other than Richard Todd. Tight end was considered to be the Buccaneers’ single greatest need, with Ken MacAfee of Notre Dame often mentioned as a likely draft target. According to Don Shula, ""With John McKay's type of offense, an outstanding tight end is absolutely essential. It cannot go without one"". This happened to be one of the positions hit hardest by injury in 1977.",one,A,A,True,row_3,A,True,A,True,"The New York Jets were said to have offered their fourth-overall draft pick, plus any player on their roster other than Richard Todd. Tight end was considered to be the Buccaneers’ single greatest need, with Ken MacAfee of Notre Dame often mentioned as a likely draft target. According to Don Shula, ""With John McKay's type of offense, an outstanding tight end is absolutely essential. It cannot go without one"". This happened to be one of the positions hit hardest by injury in 1977.",1.0,169.0,4.2,3.8,0,non-parallem,-0.40000000000000036,0
170,"Later protests by Mexico against the re-dive and by East Germany that their Falk Hoffmann wanted to re-dive after allegedly being disturbed by photographic flashlights were both turned down by FINA. FINA President Javier Ostas stated that the decision taken by the Swedish referee was the ""correct one"". FINA assessed all the Olympic diving events and considers the judging to have been objective. Portnov remained the winner, with Giron taking silver and Cagnatto of Italy bronze.",Subset,"Later protests by Mexico against the re-dive and by East Germany that their Falk Hoffmann wanted to re-dive after allegedly being disturbed by photographic flashlights were both turned down by FINA. FINA President Javier Ostas stated that the decision taken by the Swedish referee was the ""correct one"". FINA assessed all the Olympic diving events and considers the judging to have been objective. Portnov remained the winner, with Giron taking silver and Cagnatto of Italy bronze.",one,A,A,True,row_3,A,True,A,True,"Later protests by Mexico against the re-dive and by East Germany that their Falk Hoffmann wanted to re-dive after allegedly being disturbed by photographic flashlights were both turned down by FINA. FINA President Javier Ostas stated that the decision taken by the Swedish referee was the ""correct one"". FINA assessed all the Olympic diving events and considers the judging to have been objective. Portnov remained the winner, with Giron taking silver and Cagnatto of Italy bronze.",1.0,170.0,5.8,6.6,0,parallel,0.7999999999999998,1
171,"Police noted before election day that ""there hasn‚Äôt been an election campaign in Israel as violent as the present one"". A reason for the violence may have been that this was the first elections in which the public believed both sides had a chance of winning, causing unrest and agitation.",Contrasting,"Police noted before election day that ""there hasn’t been an election campaign in Israel as violent as the present one"". A reason for the violence may have been that this was the first elections in which the public believed both sides had a chance of winning, causing unrest and agitation.",one,A,A,True,row_3,A,True,A,True,"Police noted before election day that ""there hasn’t been an election campaign in Israel as violent as the present one"". A reason for the violence may have been that this was the first elections in which the public believed both sides had a chance of winning, causing unrest and agitation.",1.0,171.0,4.2,6.2,0,parallel,2.0,1
172,"The final version of ""1984"" was faster and funkier than the medley and, as described by Bowie encyclopedist Nicholas Pegg, ""an obvious single if there ever was one"". However, it was released as a single (PB 10026) only in America, Japan and New Zealand, where it failed to chart. The track generally opened the Diamond Dogs concerts in 1974 but was not performed live after the soul tour in 1975.",non-parallelism,"The final version of ""1984"" was faster and funkier than the medley and, as described by Bowie encyclopedist Nicholas Pegg, ""an obvious single if there ever was one"". However, it was released as a single (PB 10026) only in America, Japan and New Zealand, where it failed to chart. The track generally opened the Diamond Dogs concerts in 1974 but was not performed live after the soul tour in 1975.",one,A,A,True,row_3,A,True,A,True,"The final version of ""1984"" was faster and funkier than the medley and, as described by Bowie encyclopedist Nicholas Pegg, ""an obvious single if there ever was one"". However, it was released as a single (PB 10026) only in America, Japan and New Zealand, where it failed to chart. The track generally opened the Diamond Dogs concerts in 1974 but was not performed live after the soul tour in 1975.",1.0,,,,1,non-parallem,,1
173,"An article in the American Journal of International Law argued in 1987 that ""the course of the American warships indicated on a map published in Izvestiia confirms that the passage of the vessels was a lateral one"" and that ""at no time did they take a course that could be construed as expressing an intention to enter the internal waters or ports of the USSR"".",Subset,"An article in the American Journal of International Law argued in 1987 that ""the course of the American warships indicated on a map published in Izvestiia confirms that the passage of the vessels was a lateral one"" and that ""at no time did they take a course that could be construed as expressing an intention to enter the internal waters or ports of the USSR"".",one,A,A,True,row_3,A,True,A,True,"An article in the American Journal of International Law argued in 1987 that ""the course of the American warships indicated on a map published in Izvestiia confirms that the passage of the vessels was a lateral one"" and that ""at no time did they take a course that could be construed as expressing an intention to enter the internal waters or ports of the USSR"".",1.0,,,,1,parallel,,1
174,"Farooq Abdullah was elected Chief Minister and formed a coalition government. However, the Government lacked legitimacy in the eyes of the people in the Valley. Rebels branded the election as a ""thoroughly made one"". The Valley sank into a ""morass of frustration and radicalisation"", states scholar Sumantra Bose.",Subset,"Farooq Abdullah was elected Chief Minister and formed a coalition government. However, the Government lacked legitimacy in the eyes of the people in the Valley. Rebels branded the election as a ""thoroughly made one"". The Valley sank into a ""morass of frustration and radicalisation"", states scholar Sumantra Bose.",one,A,A,True,row_3,A,True,A,True,"Farooq Abdullah was elected Chief Minister and formed a coalition government. However, the Government lacked legitimacy in the eyes of the people in the Valley. Rebels branded the election as a ""thoroughly made one"". The Valley sank into a ""morass of frustration and radicalisation"", states scholar Sumantra Bose.",1.0,,,,1,parallel,,1
175,"This was the third straight season that the Cowboys and 49ers met in the NFC Championship Game, with Dallas winning the first two conference title games. San Francisco quarterback Steve Young still faced the pressure of ""never being able to win the big ones"", while Dallas quarterback Troy Aikman entered the game with a 7‚Äì0 win‚Äìloss record as a starter in the playoffs.",non-parallelism,"This was the third straight season that the Cowboys and 49ers met in the NFC Championship Game, with Dallas winning the first two conference title games. San Francisco quarterback Steve Young still faced the pressure of ""never being able to win the big ones"", while Dallas quarterback Troy Aikman entered the game with a 7–0 win–loss record as a starter in the playoffs.",ones,A,A,True,row_3,A,True,A,True,"This was the third straight season that the Cowboys and 49ers met in the NFC Championship Game, with Dallas winning the first two conference title games. San Francisco quarterback Steve Young still faced the pressure of ""never being able to win the big ones"", while Dallas quarterback Troy Aikman entered the game with a 7–0 win–loss record as a starter in the playoffs.",1.0,,,,1,non-parallem,,1
176,"He speaks, ""as in Romans 4:1, from his national consciousness, which was shared in by his Jewish readers, and well understood by his Gentile ones"". Paul emphasises that all of ""our fathers"" had the blessing of the divine presence: œÄŒ¨ŒΩœÑŒµœÇ (pantes, ""all"") has strong emphasis, and is repeated four times.",non-parallelism,"He speaks, ""as in Romans 4:1, from his national consciousness, which was shared in by his Jewish readers, and well understood by his Gentile ones"". Paul emphasises that all of ""our fathers"" had the blessing of the divine presence: πάντες (pantes, ""all"") has strong emphasis, and is repeated four times.",ones,A,A,True,row_3,A,True,A,True,"He speaks, ""as in Romans 4:1, from his national consciousness, which was shared in by his Jewish readers, and well understood by his Gentile ones"". Paul emphasises that all of ""our fathers"" had the blessing of the divine presence: πάντες (pantes, ""all"") has strong emphasis, and is repeated four times.",1.0,176.0,4.0,4.6,0,non-parallem,0.5999999999999996,1
177,"The top three drivers appeared on the podium to collect their trophies and spoke to the media in a later press conference. Michael Schumacher called his battle with Montoya ""an interesting one"" and ""a bit back and forward"", adding ""I think as well that the tyres played a little bit of a role in that; initially I struggled to get the temperature in where these guys seemed to get faster on top of temperatures but then it went the other way around, their tyres went off and my one came in so I had a nice chance to battle a little bit and finally got first position for us, which was ideal.""",non-parallelism,"The top three drivers appeared on the podium to collect their trophies and spoke to the media in a later press conference. Michael Schumacher called his battle with Montoya ""an interesting one"" and ""a bit back and forward"", adding ""I think as well that the tyres played a little bit of a role in that; initially I struggled to get the temperature in where these guys seemed to get faster on top of temperatures but then it went the other way around, their tyres went off and my one came in so I had a nice chance to battle a little bit and finally got first position for us, which was ideal.""",one,A,NEITHER,False,row_3,A,True,A,True,"The top three drivers appeared on the podium to collect their trophies and spoke to the media in a later press conference. Michael Schumacher called his battle with Montoya ""an interesting one"" and ""a bit back and forward"", adding ""I think as well that the tyres played a little bit of a role in that; initially I struggled to get the temperature in where these guys seemed to get faster on top of temperatures but then it went the other way around, their tyres went off and my one came in so I had a nice chance to battle a little bit and finally got first position for us, which was ideal.""",1.0,177.0,6.6,6.0,0,non-parallem,-0.5999999999999996,0
178,"The song has been described as psychedelic rock, psychedelic soul and acid rock, and features a fuzz guitar twinned with a clean one. Various other effects were employed in its recording and production, including the alternate striking of two cow bells producing a ""tick-tock"" sound, warped throughout most of the song by reverb, echo and changes in tempo.",Modifier Coordination,"The song has been described as psychedelic rock, psychedelic soul and acid rock, and features a fuzz guitar twinned with a clean one. Various other effects were employed in its recording and production, including the alternate striking of two cow bells producing a ""tick-tock"" sound, warped throughout most of the song by reverb, echo and changes in tempo.",one,A,A,True,row_3,A,True,A,True,"The song has been described as psychedelic rock, psychedelic soul and acid rock, and features a fuzz guitar twinned with a clean one. Various other effects were employed in its recording and production, including the alternate striking of two cow bells producing a ""tick-tock"" sound, warped throughout most of the song by reverb, echo and changes in tempo.",1.0,178.0,2.4,3.6,0,parallel,1.2000000000000002,1
179,"That charge of dishonesty led to intensifying calls for Ryan's withdrawal, though Topinka, who was considering running herself, said after the June 25 withdrawal that Ryan's ""decision was a personal one"" and that the state GOP had not pressured Ryan to drop out. Ryan's campaign ended less than a week after the custody records were opened, and Ryan officially filed the documentation to withdraw on July 29, 2004. Obama was left without an opponent.",non-parallelism,"That charge of dishonesty led to intensifying calls for Ryan's withdrawal, though Topinka, who was considering running herself, said after the June 25 withdrawal that Ryan's ""decision was a personal one"" and that the state GOP had not pressured Ryan to drop out. Ryan's campaign ended less than a week after the custody records were opened, and Ryan officially filed the documentation to withdraw on July 29, 2004. Obama was left without an opponent.",one,A,A,True,row_3,A,True,A,True,"That charge of dishonesty led to intensifying calls for Ryan's withdrawal, though Topinka, who was considering running herself, said after the June 25 withdrawal that Ryan's ""decision was a personal one"" and that the state GOP had not pressured Ryan to drop out. Ryan's campaign ended less than a week after the custody records were opened, and Ryan officially filed the documentation to withdraw on July 29, 2004. Obama was left without an opponent.",1.0,179.0,5.6,6.4,0,non-parallem,0.8000000000000007,1
180,"When the player reaches the correct time period, the player must then fight through the end of the level and defeat the level boss to rescue the captured soldier. Unlimited continues are available on all levels except the last one. In the Sega Master System port however, continues are limited to three continues per player.",Subset,"When the player reaches the correct time period, the player must then fight through the end of the level and defeat the level boss to rescue the captured soldier. Unlimited continues are available on all levels except the last one. In the Sega Master System port however, continues are limited to three continues per player.",one,A,A,True,row_3,A,True,A,True,"When the player reaches the correct time period, the player must then fight through the end of the level and defeat the level boss to rescue the captured soldier. Unlimited continues are available on all levels except the last one. In the Sega Master System port however, continues are limited to three continues per player.",1.0,,,,1,parallel,,1
181,"The Labour Party obtained a result that brought it back into the position of ""the largest Norwegian party, not just the largest of many middle-sized ones"". The Progress Party obtained its best result ever, surpassing the Conservatives by a large margin and becoming almost as large as the parties in the Bondevik government combined.",non-parallelism,"The Labour Party obtained a result that brought it back into the position of ""the largest Norwegian party, not just the largest of many middle-sized ones"". The Progress Party obtained its best result ever, surpassing the Conservatives by a large margin and becoming almost as large as the parties in the Bondevik government combined.",ones,A,A,True,row_3,A,True,A,True,"The Labour Party obtained a result that brought it back into the position of ""the largest Norwegian party, not just the largest of many middle-sized ones"". The Progress Party obtained its best result ever, surpassing the Conservatives by a large margin and becoming almost as large as the parties in the Bondevik government combined.",0.6666666666666666,,,,1,non-parallem,,1
182,"Sahawa supporters accused the IIP of adding 100,000 fraudulent ballot papers and threatened a violent reaction if it was confirmed. Sheikh Ahmed Abu Risha threatened to ""transfer our entity from a political to a military one"" and ""to fight the Islamic Party and the [Electoral] commission"". The IIP condemned the threats of violence saying this behaviour would ""take us back to the Middle Ages""",Subset,"Sahawa supporters accused the IIP of adding 100,000 fraudulent ballot papers and threatened a violent reaction if it was confirmed. Sheikh Ahmed Abu Risha threatened to ""transfer our entity from a political to a military one"" and ""to fight the Islamic Party and the [Electoral] commission"". The IIP condemned the threats of violence saying this behaviour would ""take us back to the Middle Ages""",one,A,A,True,row_3,A,True,A,True,"Sahawa supporters accused the IIP of adding 100,000 fraudulent ballot papers and threatened a violent reaction if it was confirmed. Sheikh Ahmed Abu Risha threatened to ""transfer our entity from a political to a military one"" and ""to fight the Islamic Party and the [Electoral] commission"". The IIP condemned the threats of violence saying this behaviour would ""take us back to the Middle Ages""",1.0,182.0,4.0,4.2,0,parallel,0.20000000000000018,1
183,"Another leader, Mohammad al-Hindi, called for an end to the Palestinian Authority, and said, ""Jihad is the fate of this nation. There is no other option but this one"". Other Islamic Jihad officials said the turnout was a ""referendum by the Palestinian people rejecting peace-making with Israel.""",Contrasting,"Another leader, Mohammad al-Hindi, called for an end to the Palestinian Authority, and said, ""Jihad is the fate of this nation. There is no other option but this one"". Other Islamic Jihad officials said the turnout was a ""referendum by the Palestinian people rejecting peace-making with Israel.""",one,A,A,True,row_3,B,False,A,True,"Another leader, Mohammad al-Hindi, called for an end to the Palestinian Authority, and said, ""Jihad is the fate of this nation. There is no other option but this one"". Other Islamic Jihad officials said the turnout was a ""referendum by the Palestinian people rejecting peace-making with Israel.""",1.0,183.0,4.6,5.8,0,parallel,1.2000000000000002,1
184,"Faced with criticism over the morality of hosting a race in a developing nation, Mercedes GP team principal Ross Brawn praised the circuit, describing the decision to host a race in India as ""the right one"" and pointing out the benefits the sport would bring to the country. Brawn also relayed the positive response to the circuit layout from teams and drivers.",Subset,"Faced with criticism over the morality of hosting a race in a developing nation, Mercedes GP team principal Ross Brawn praised the circuit, describing the decision to host a race in India as ""the right one"" and pointing out the benefits the sport would bring to the country. Brawn also relayed the positive response to the circuit layout from teams and drivers.",one,A,A,True,row_3,A,True,A,True,"Faced with criticism over the morality of hosting a race in a developing nation, Mercedes GP team principal Ross Brawn praised the circuit, describing the decision to host a race in India as ""the right one"" and pointing out the benefits the sport would bring to the country. Brawn also relayed the positive response to the circuit layout from teams and drivers.",1.0,184.0,6.2,6.8,0,parallel,0.5999999999999996,1
185,"Outgoing Scottish Conservative leader Annabel Goldie also offered congratulations, stating her confidence that ""[Davidson] is more than equal"" to challenging Alex Salmond."" Murdo Fraser conceded defeat, saying he was ""disappointed that I was not able to persuade more of our members that my vision for the future is the correct one"", but pledged to support Davidson as leader.",Subset,"Outgoing Scottish Conservative leader Annabel Goldie also offered congratulations, stating her confidence that ""[Davidson] is more than equal"" to challenging Alex Salmond."" Murdo Fraser conceded defeat, saying he was ""disappointed that I was not able to persuade more of our members that my vision for the future is the correct one"", but pledged to support Davidson as leader.",one,A,A,True,row_3,A,True,A,True,"Outgoing Scottish Conservative leader Annabel Goldie also offered congratulations, stating her confidence that ""[Davidson] is more than equal"" to challenging Alex Salmond."" Murdo Fraser conceded defeat, saying he was ""disappointed that I was not able to persuade more of our members that my vision for the future is the correct one"", but pledged to support Davidson as leader.",1.0,185.0,4.8,6.0,0,parallel,1.2000000000000002,1
186,"A spokesman for Clarke denied this, but bookmaker Ladbrokes paid out on bets at 16/1 that Clarke would drop off during the speech. Robert Peston, the BBC's business editor, suggested that the Chancellor would be seen to have chosen ""a principled Budget rather than a crowd-pleasing one"". The Confederation of British Industry and other business groups welcomed the Budget, saying that it would create jobs.",Contrasting,"A spokesman for Clarke denied this, but bookmaker Ladbrokes paid out on bets at 16/1 that Clarke would drop off during the speech. Robert Peston, the BBC's business editor, suggested that the Chancellor would be seen to have chosen ""a principled Budget rather than a crowd-pleasing one"". The Confederation of British Industry and other business groups welcomed the Budget, saying that it would create jobs.",one,A,A,True,row_3,A,True,A,True,"A spokesman for Clarke denied this, but bookmaker Ladbrokes paid out on bets at 16/1 that Clarke would drop off during the speech. Robert Peston, the BBC's business editor, suggested that the Chancellor would be seen to have chosen ""a principled Budget rather than a crowd-pleasing one"". The Confederation of British Industry and other business groups welcomed the Budget, saying that it would create jobs.",1.0,186.0,4.4,5.0,0,parallel,0.5999999999999996,1
187,"Davis, the winning manager, recalled his chairman's instruction after taking over in November 2011: ""Get us out of the bottom six. Just get us safe."" His counterpart Yates was proud of his side: ""They've been brilliant ... Today was just one step too far."" Speaking of Powell's goal, he said: ""It was a wonder strike from a prodigious talent and we couldn't do much about that one"". Powell signed for Manchester United two weeks after the final. The defeat was Cheltenham's first in the play-offs, having won five and drawn three of their previous post-season matches.",non-parallelism,"Davis, the winning manager, recalled his chairman's instruction after taking over in November 2011: ""Get us out of the bottom six. Just get us safe."" His counterpart Yates was proud of his side: ""They've been brilliant ... Today was just one step too far."" Speaking of Powell's goal, he said: ""It was a wonder strike from a prodigious talent and we couldn't do much about that one"". Powell signed for Manchester United two weeks after the final. The defeat was Cheltenham's first in the play-offs, having won five and drawn three of their previous post-season matches.",one,A,A,True,row_3,A,True,A,True,"Davis, the winning manager, recalled his chairman's instruction after taking over in November 2011: ""Get us out of the bottom six. Just get us safe."" His counterpart Yates was proud of his side: ""They've been brilliant ... Today was just one step too far."" Speaking of Powell's goal, he said: ""It was a wonder strike from a prodigious talent and we couldn't do much about that one"". Powell signed for Manchester United two weeks after the final. The defeat was Cheltenham's first in the play-offs, having won five and drawn three of their previous post-season matches.",0.6666666666666666,187.0,2.8,2.8,0,non-parallem,0.0,1
188,"In mechanical time clocks, this was accomplished by inserting a heavy paper card, called a time card, into a slot on the time clock. When the time card hit a contact at the rear of the slot, the machine would print day and time information (a timestamp) on the card. One or more time cards could serve as a timesheet or provide the data to fill one. This allowed a timekeeper to have an official record of the hours an employee worked to calculate the pay owed an employee.",non-parallelism,"In mechanical time clocks, this was accomplished by inserting a heavy paper card, called a time card, into a slot on the time clock. When the time card hit a contact at the rear of the slot, the machine would print day and time information (a timestamp) on the card. One or more time cards could serve as a timesheet or provide the data to fill one. This allowed a timekeeper to have an official record of the hours an employee worked to calculate the pay owed an employee.",one,A,A,True,row_3,A,True,A,True,"In mechanical time clocks, this was accomplished by inserting a heavy paper card, called a time card, into a slot on the time clock. When the time card hit a contact at the rear of the slot, the machine would print day and time information (a timestamp) on the card. One or more time cards could serve as a timesheet or provide the data to fill one. This allowed a timekeeper to have an official record of the hours an employee worked to calculate the pay owed an employee.",1.0,,,,1,non-parallem,,1
189,"That day, talking about a possible solution of the conflict, Hovannisian also stated that the solution ""should be a complex, integral, immediate and guaranteed"" one ""that I will be able to report to the people to end this standoff."" His request to put up a tent was rejected by the police.",Subset,"That day, talking about a possible solution of the conflict, Hovannisian also stated that the solution ""should be a complex, integral, immediate and guaranteed"" one ""that I will be able to report to the people to end this standoff."" His request to put up a tent was rejected by the police.",one,A,A,True,row_3,A,True,A,True,"That day, talking about a possible solution of the conflict, Hovannisian also stated that the solution ""should be a complex, integral, immediate and guaranteed"" one ""that I will be able to report to the people to end this standoff."" His request to put up a tent was rejected by the police.",1.0,,,,1,parallel,,1
190,"We are not the answer to all problems and we are definitely not the reason for such a crisis. We are just part of what Brazil is doing for the next 20 years....the light FIFA is being shown in here, is the wrong one. He also reaffirmed that the protests had not caused FIFA to consider moving the 2014 World Cup away from Brazil.",Subset,"We are not the answer to all problems and we are definitely not the reason for such a crisis. We are just part of what Brazil is doing for the next 20 years....the light FIFA is being shown in here, is the wrong one. He also reaffirmed that the protests had not caused FIFA to consider moving the 2014 World Cup away from Brazil.",one,A,A,True,row_3,B,False,A,True,"We are not the answer to all problems and we are definitely not the reason for such a crisis. We are just part of what Brazil is doing for the next 20 years....the light FIFA is being shown in here, is the wrong one. He also reaffirmed that the protests had not caused FIFA to consider moving the 2014 World Cup away from Brazil.",1.0,,,,1,parallel,,1
191,"Sidya Tour√© of the Union of Republican Forces, an opposition party, denounced the decision as ""a political delay, not a technical one""; he also claimed that the government was unwilling to finance CENI and was inhibiting CENI's work. Tour√© warned against any further delay, saying that it would ""lead to further despair and fresh protests"".",Contrasting,"Sidya Touré of the Union of Republican Forces, an opposition party, denounced the decision as ""a political delay, not a technical one""; he also claimed that the government was unwilling to finance CENI and was inhibiting CENI's work. Touré warned against any further delay, saying that it would ""lead to further despair and fresh protests"".",one,A,A,True,row_3,A,True,B,False,"Sidya Touré of the Union of Republican Forces, an opposition party, denounced the decision as ""a political delay, not a technical one""; he also claimed that the government was unwilling to finance CENI and was inhibiting CENI's work. Touré warned against any further delay, saying that it would ""lead to further despair and fresh protests"".",0.6666666666666666,191.0,6.0,6.2,0,parallel,0.20000000000000018,1
192,"Italian Deputy Prime Minister Angelino Alfano stated that the incident highlighted the need for European assistance to handle the continuing influx of refugees, declaring the shipwreck ""a European tragedy, not just an Italian one[...] The toll is unfortunately a tragic one"". A national day of mourning was also announced in Italy.",Subset,"Italian Deputy Prime Minister Angelino Alfano stated that the incident highlighted the need for European assistance to handle the continuing influx of refugees, declaring the shipwreck ""a European tragedy, not just an Italian one[...] The toll is unfortunately a tragic one"". A national day of mourning was also announced in Italy.",one,A,A,True,row_3,A,True,A,True,"Italian Deputy Prime Minister Angelino Alfano stated that the incident highlighted the need for European assistance to handle the continuing influx of refugees, declaring the shipwreck ""a European tragedy, not just an Italian one[...] The toll is unfortunately a tragic one"". A national day of mourning was also announced in Italy.",1.0,192.0,5.6,5.8,0,parallel,0.20000000000000018,1
193,"Italian Deputy Prime Minister Angelino Alfano stated that the incident highlighted the need for European assistance to handle the continuing influx of refugees, declaring the shipwreck ""a European tragedy, not just an Italian one[...] The toll is unfortunately a tragic one"". A national day of mourning was also announced in Italy.",Subset,"Italian Deputy Prime Minister Angelino Alfano stated that the incident highlighted the need for European assistance to handle the continuing influx of refugees, declaring the shipwreck ""a European tragedy, not just an Italian one[...] The toll is unfortunately a tragic one"". A national day of mourning was also announced in Italy.",one,A,A,True,row_3,A,True,A,True,"Italian Deputy Prime Minister Angelino Alfano stated that the incident highlighted the need for European assistance to handle the continuing influx of refugees, declaring the shipwreck ""a European tragedy, not just an Italian one[...] The toll is unfortunately a tragic one"". A national day of mourning was also announced in Italy.",0.3333333333333333,,,,1,parallel,,1
194,"In the 4th quarter, with it only being a 6-point game, Mark Dantonio called a fake punt on 4th and 4 as punter Mike Sadler ran for 25 yards to the Iowa 38 yard line to pick up the first down. As with most Spartan trick plays, coach Dantonio coined this one ""Hey diddle, diddle, send Sadler up the middle"". Michigan State would add another field goal, as Michael Geiger made his 3rd kick of the day, this time from 49 yards, to make the score 23‚Äì14.",non-parallelism,"In the 4th quarter, with it only being a 6-point game, Mark Dantonio called a fake punt on 4th and 4 as punter Mike Sadler ran for 25 yards to the Iowa 38 yard line to pick up the first down. As with most Spartan trick plays, coach Dantonio coined this one ""Hey diddle, diddle, send Sadler up the middle"". Michigan State would add another field goal, as Michael Geiger made his 3rd kick of the day, this time from 49 yards, to make the score 23–14.",one,A,A,True,row_3,A,True,A,True,"In the 4th quarter, with it only being a 6-point game, Mark Dantonio called a fake punt on 4th and 4 as punter Mike Sadler ran for 25 yards to the Iowa 38 yard line to pick up the first down. As with most Spartan trick plays, coach Dantonio coined this one ""Hey diddle, diddle, send Sadler up the middle"". Michigan State would add another field goal, as Michael Geiger made his 3rd kick of the day, this time from 49 yards, to make the score 23–14.",1.0,,,,1,non-parallem,,1
195,"It is perhaps the easiest to understand TDI devices by contrast with more well-known types of CCD sensors. The best known is the staring array one. In it, there are hundreds or thousands of adjacent rows of specially engineered semiconductor which react to light by accumulating charge, and slightly separated in depth from it by insulation, a tightly spaced array of gate electrodes, whose electric field can be used to drive the accumulated charge around in a predictable and almost lossless fashion.",non-parallelism,"It is perhaps the easiest to understand TDI devices by contrast with more well-known types of CCD sensors. The best known is the staring array one. In it, there are hundreds or thousands of adjacent rows of specially engineered semiconductor which react to light by accumulating charge, and slightly separated in depth from it by insulation, a tightly spaced array of gate electrodes, whose electric field can be used to drive the accumulated charge around in a predictable and almost lossless fashion.",one,A,A,True,row_3,A,True,A,True,"It is perhaps the easiest to understand TDI devices by contrast with more well-known types of CCD sensors. The best known is the staring array one. In it, there are hundreds or thousands of adjacent rows of specially engineered semiconductor which react to light by accumulating charge, and slightly separated in depth from it by insulation, a tightly spaced array of gate electrodes, whose electric field can be used to drive the accumulated charge around in a predictable and almost lossless fashion.",1.0,,,,1,non-parallem,,1
