text_id,text_corpus,Unnamed: 2,text,target,expected_answer,gpt_answer,correct_GPT,row_id,llama_answer,correct_LLaMA,Gemma_LoRA_answer,correct_Gemma,human_text,human_acc,Item_pred_rating,confounder_pred_rating,target_pred_rating,is_target_biased,is_parallem,diff_pred,is_target_preferred
134,"The 14 cm/40 11th Year Type naval gun was the standard surface battery for Japanese submarine cruisers of World War II. Most carried single guns, but Junsen type submarines carried two. Japanese submarines I-7 and I-8 carried an unusual twin mounting capable of elevating to 40¬∞.",Clausal or VP Coordination,"The 14 cm/40 11th Year Type naval gun was the standard surface battery for Japanese submarine cruisers of World War II. Most carried single guns, but Junsen type submarines carried two. Japanese submarines I-7 and I-8 carried an unusual twin mounting capable of elevating to 40°.",two,A,A,True,row_7,A,True,A,True,"The 14 cm/40 11th Year Type naval gun was the standard surface battery for Japanese submarine cruisers of World War II. Most carried single guns, but Junsen type submarines carried two. Japanese submarines I-7 and I-8 carried an unusual twin mounting capable of elevating to 40°.",1.0,,,,1,parallel,,1
135,"9th Lancashire Fusiliers had been serving in 125th Infantry Brigade of 42nd (East Lancashire) Infantry Division, which were redesignated 10th Armoured Brigade and 42nd Armoured Division respectively. All three regiments in the brigade were drawn from the Lancashire Fusiliers and underwent simultaneous conversion to armour (the other two became 108 RAC and 109 RAC respectively).",Subset,"9th Lancashire Fusiliers had been serving in 125th Infantry Brigade of 42nd (East Lancashire) Infantry Division, which were redesignated 10th Armoured Brigade and 42nd Armoured Division respectively. All three regiments in the brigade were drawn from the Lancashire Fusiliers and underwent simultaneous conversion to armour (the other two became 108 RAC and 109 RAC respectively).",two,A,A,True,row_7,A,True,A,True,"9th Lancashire Fusiliers had been serving in 125th Infantry Brigade of 42nd (East Lancashire) Infantry Division, which were redesignated 10th Armoured Brigade and 42nd Armoured Division respectively. All three regiments in the brigade were drawn from the Lancashire Fusiliers and underwent simultaneous conversion to armour (the other two became 108 RAC and 109 RAC respectively).",1.0,,,,1,parallel,,1
136,"Four cardinals, one created by Urban VI, one by Boniface IX and two by Innocent VII, did not participate in this conclave.",Subset,"Four cardinals, one created by Urban VI, one by Boniface IX and two by Innocent VII, did not participate in this conclave.",one,A,A,True,row_7,A,True,A,True,"Four cardinals, one created by Urban VI, one by Boniface IX and two by Innocent VII, did not participate in this conclave.",1.0,136.0,5.75,4.833333333333333,0,parallel,-0.916666666666667,0
137,"Four cardinals, one created by Urban VI, one by Boniface IX and two by Innocent VII, did not participate in this conclave.",Subset,"Four cardinals, one created by Urban VI, one by Boniface IX and two by Innocent VII, did not participate in this conclave.",two,A,A,True,row_7,A,True,A,True,"Four cardinals, one created by Urban VI, one by Boniface IX and two by Innocent VII, did not participate in this conclave.",1.0,137.0,4.333333333333333,3.75,0,parallel,-0.583333333333333,0
138,"Five Mk I units were supplied to the Navy and were in action in France in 1918; six Mk I units were supplied to the Army late in 1918 and were not sent to France; five Mk II units were ordered in October 1918, three were canceled, and the first of the two completed was tested in August 1919.",Subset,"Five Mk I units were supplied to the Navy and were in action in France in 1918; six Mk I units were supplied to the Army late in 1918 and were not sent to France; five Mk II units were ordered in October 1918, three were canceled, and the first of the two completed was tested in August 1919.",three,A,A,True,row_7,A,True,A,True,"Five Mk I units were supplied to the Navy and were in action in France in 1918; six Mk I units were supplied to the Army late in 1918 and were not sent to France; five Mk II units were ordered in October 1918, three were canceled, and the first of the two completed was tested in August 1919.",1.0,,,,1,parallel,,1
139,"Five Mk I units were supplied to the Navy and were in action in France in 1918; six Mk I units were supplied to the Army late in 1918 and were not sent to France; five Mk II units were ordered in October 1918, three were canceled, and the first of the two completed was tested in August 1919.",Subset,"Five Mk I units were supplied to the Navy and were in action in France in 1918; six Mk I units were supplied to the Army late in 1918 and were not sent to France; five Mk II units were ordered in October 1918, three were canceled, and the first of the two completed was tested in August 1919.",first,A,A,True,row_7,A,True,A,True,"Five Mk I units were supplied to the Navy and were in action in France in 1918; six Mk I units were supplied to the Army late in 1918 and were not sent to France; five Mk II units were ordered in October 1918, three were canceled, and the first of the two completed was tested in August 1919.",0.6666666666666666,,,,1,parallel,,1
140,"Five Mk I units were supplied to the Navy and were in action in France in 1918; six Mk I units were supplied to the Army late in 1918 and were not sent to France; five Mk II units were ordered in October 1918, three were canceled, and the first of the two completed was tested in August 1919.",Subset,"Five Mk I units were supplied to the Navy and were in action in France in 1918; six Mk I units were supplied to the Army late in 1918 and were not sent to France; five Mk II units were ordered in October 1918, three were canceled, and the first of the two completed was tested in August 1919.",two,A,A,True,row_7,A,True,A,True,"Five Mk I units were supplied to the Navy and were in action in France in 1918; six Mk I units were supplied to the Army late in 1918 and were not sent to France; five Mk II units were ordered in October 1918, three were canceled, and the first of the two completed was tested in August 1919.",1.0,,,,1,parallel,,1
141,"Babel, Dreamgirls and Little Miss Sunshine received the highest number of nominations among the film categories, with each getting three, two for acting and one for ensemble performance, however only Dreamgirls won more than one award. In the television categories The Sopranos and Broken Trail had the most nominations, with three but it was the mini-series Elizabeth I and the medical drama Grey's Anatomy which won the most awards, with two each.",Subset,"Babel, Dreamgirls and Little Miss Sunshine received the highest number of nominations among the film categories, with each getting three, two for acting and one for ensemble performance, however only Dreamgirls won more than one award. In the television categories The Sopranos and Broken Trail had the most nominations, with three but it was the mini-series Elizabeth I and the medical drama Grey's Anatomy which won the most awards, with two each.",three,A,A,True,row_7,A,True,A,True,"Babel, Dreamgirls and Little Miss Sunshine received the highest number of nominations among the film categories, with each getting three, two for acting and one for ensemble performance, however only Dreamgirls won more than one award. In the television categories The Sopranos and Broken Trail had the most nominations, with three but it was the mini-series Elizabeth I and the medical drama Grey's Anatomy which won the most awards, with two each.",0.5,141.0,6.0,6.5,0,parallel,0.5,1
142,"Babel, Dreamgirls and Little Miss Sunshine received the highest number of nominations among the film categories, with each getting three, two for acting and one for ensemble performance, however only Dreamgirls won more than one award. In the television categories The Sopranos and Broken Trail had the most nominations, with three but it was the mini-series Elizabeth I and the medical drama Grey's Anatomy which won the most awards, with two each.",Subset,"Babel, Dreamgirls and Little Miss Sunshine received the highest number of nominations among the film categories, with each getting three, two for acting and one for ensemble performance, however only Dreamgirls won more than one award. In the television categories The Sopranos and Broken Trail had the most nominations, with three but it was the mini-series Elizabeth I and the medical drama Grey's Anatomy which won the most awards, with two each.",two,A,A,True,row_7,A,True,A,True,"Babel, Dreamgirls and Little Miss Sunshine received the highest number of nominations among the film categories, with each getting three, two for acting and one for ensemble performance, however only Dreamgirls won more than one award. In the television categories The Sopranos and Broken Trail had the most nominations, with three but it was the mini-series Elizabeth I and the medical drama Grey's Anatomy which won the most awards, with two each.",0.5,142.0,6.166666666666667,6.75,0,parallel,0.583333333333333,1
145,"Babel, Dreamgirls and Little Miss Sunshine received the highest number of nominations among the film categories, with each getting three, two for acting and one for ensemble performance, however only Dreamgirls won more than one award. In the television categories The Sopranos and Broken Trail had the most nominations, with three but it was the mini-series Elizabeth I and the medical drama Grey's Anatomy which won the most awards, with two each.",Subset,"Babel, Dreamgirls and Little Miss Sunshine received the highest number of nominations among the film categories, with each getting three, two for acting and one for ensemble performance, however only Dreamgirls won more than one award. In the television categories The Sopranos and Broken Trail had the most nominations, with three but it was the mini-series Elizabeth I and the medical drama Grey's Anatomy which won the most awards, with two each.",two,A,A,True,row_7,A,True,A,True,"Babel, Dreamgirls and Little Miss Sunshine received the highest number of nominations among the film categories, with each getting three, two for acting and one for ensemble performance, however only Dreamgirls won more than one award. In the television categories The Sopranos and Broken Trail had the most nominations, with three but it was the mini-series Elizabeth I and the medical drama Grey's Anatomy which won the most awards, with two each.",1.0,145.0,5.5,6.5,0,parallel,1.0,1
146,"On 5 March, the 15th Tank Battalion began fighting for Mannikkala and Tali, defended by the Finnish 62nd Infantry Regiment. The battalion captured Manikkala on 8 March, losing six tanks burned out and two damaged. This occurred despite the narrowing of the advance by flooded land on both sides of the road and the Finnish anti-tank obstacles.",Subset,"On 5 March, the 15th Tank Battalion began fighting for Mannikkala and Tali, defended by the Finnish 62nd Infantry Regiment. The battalion captured Manikkala on 8 March, losing six tanks burned out and two damaged. This occurred despite the narrowing of the advance by flooded land on both sides of the road and the Finnish anti-tank obstacles.",two,A,A,True,row_7,A,True,A,True,"On 5 March, the 15th Tank Battalion began fighting for Mannikkala and Tali, defended by the Finnish 62nd Infantry Regiment. The battalion captured Manikkala on 8 March, losing six tanks burned out and two damaged. This occurred despite the narrowing of the advance by flooded land on both sides of the road and the Finnish anti-tank obstacles.",1.0,146.0,2.6666666666666665,3.25,0,parallel,0.5833333333333335,1
147,"After making gaps in the defenses by the morning of 3 December, the 13th Tank Battalion, 205th Reconnaissance Battalion, and 158th Rifle and Machine Gun Battalion attacked Suurporkku, which they captured by the end of the day before moving to Rautu. The 15th Battalion reached the village of Suokas on 4 December, but lost one tank destroyed by a mine and two by anti-tank guns while trying to cross an anti-tank ditch.",Subset,"After making gaps in the defenses by the morning of 3 December, the 13th Tank Battalion, 205th Reconnaissance Battalion, and 158th Rifle and Machine Gun Battalion attacked Suurporkku, which they captured by the end of the day before moving to Rautu. The 15th Battalion reached the village of Suokas on 4 December, but lost one tank destroyed by a mine and two by anti-tank guns while trying to cross an anti-tank ditch.",two,A,A,True,row_7,A,True,A,True,"After making gaps in the defenses by the morning of 3 December, the 13th Tank Battalion, 205th Reconnaissance Battalion, and 158th Rifle and Machine Gun Battalion attacked Suurporkku, which they captured by the end of the day before moving to Rautu. The 15th Battalion reached the village of Suokas on 4 December, but lost one tank destroyed by a mine and two by anti-tank guns while trying to cross an anti-tank ditch.",0.6666666666666666,,,,1,parallel,,1
148,"Eight enemy aircraft were seen and a combat began. Lt. Putnam destroyed one enemy plane, however he was later killed in action during another combat near Limey. The next day, ten 139th planes engaged in a free-for-all combat with German aircraft in the region of Bayonville, in which four enemy planes were destroyed and two more were claimed (but not confirmed) without loss.",Subset,"Eight enemy aircraft were seen and a combat began. Lt. Putnam destroyed one enemy plane, however he was later killed in action during another combat near Limey. The next day, ten 139th planes engaged in a free-for-all combat with German aircraft in the region of Bayonville, in which four enemy planes were destroyed and two more were claimed (but not confirmed) without loss.",more,A,A,True,row_7,A,True,A,True,"Eight enemy aircraft were seen and a combat began. Lt. Putnam destroyed one enemy plane, however he was later killed in action during another combat near Limey. The next day, ten 139th planes engaged in a free-for-all combat with German aircraft in the region of Bayonville, in which four enemy planes were destroyed and two more were claimed (but not confirmed) without loss.",0.6666666666666666,148.0,4.25,4.5,0,parallel,0.25,1
149,"In the SMASS classification, Cincinnati is a Xk-type, a subtype that transitions from the X-type to the uncommon K-type asteroids, while the Wide-field Infrared Survey Explorer classifies it as a metallic M-type asteroid. By 2014, Cincinnati is the only of three Cybele asteroids for which a spectral type has been determined; the other two are 522 Helga and 692 Hippodamia, an X- and S-type, respectively.",Subset,"In the SMASS classification, Cincinnati is a Xk-type, a subtype that transitions from the X-type to the uncommon K-type asteroids, while the Wide-field Infrared Survey Explorer classifies it as a metallic M-type asteroid. By 2014, Cincinnati is the only of three Cybele asteroids for which a spectral type has been determined; the other two are 522 Helga and 692 Hippodamia, an X- and S-type, respectively.",two,A,A,True,row_7,A,True,A,True,"In the SMASS classification, Cincinnati is a Xk-type, a subtype that transitions from the X-type to the uncommon K-type asteroids, while the Wide-field Infrared Survey Explorer classifies it as a metallic M-type asteroid. By 2014, Cincinnati is the only of three Cybele asteroids for which a spectral type has been determined; the other two are 522 Helga and 692 Hippodamia, an X- and S-type, respectively.",1.0,,,,1,parallel,,1
150,"On 5 December the battery was ordered back to the Arras sector to join 83rd HAG in XIII Corps with First Army. The battery moved by road, arriving on 12 December. It established a Forward Section of two guns at Bailleul-Sir-Berthoult ('M') on the forward slope of Vimy Ridge and the other two as the Rear Section at Maison de la Cote ('X2') on the Arras‚ÄìBailleul road, while also digging gun pits in a sunken road as an alternative position for two guns ('N').",Subset,"On 5 December the battery was ordered back to the Arras sector to join 83rd HAG in XIII Corps with First Army. The battery moved by road, arriving on 12 December. It established a Forward Section of two guns at Bailleul-Sir-Berthoult ('M') on the forward slope of Vimy Ridge and the other two as the Rear Section at Maison de la Cote ('X2') on the Arras–Bailleul road, while also digging gun pits in a sunken road as an alternative position for two guns ('N').",two,A,A,True,row_7,A,True,A,True,"On 5 December the battery was ordered back to the Arras sector to join 83rd HAG in XIII Corps with First Army. The battery moved by road, arriving on 12 December. It established a Forward Section of two guns at Bailleul-Sir-Berthoult ('M') on the forward slope of Vimy Ridge and the other two as the Rear Section at Maison de la Cote ('X2') on the Arras–Bailleul road, while also digging gun pits in a sunken road as an alternative position for two guns ('N').",1.0,150.0,4.0,4.5,0,parallel,0.5,1
151,"Next day 135th Siege Bty began moving forward to Feuchy Chapel, but the traffic congestion was so bad that the leading section could not pull its guns into position until after daybreak on 13 April, when it came under considerable enemy shelling. The two guns were in position by 13.30 and registered by 15.00; the other two came up during the day and were ready for action by 18.30.",Subset,"Next day 135th Siege Bty began moving forward to Feuchy Chapel, but the traffic congestion was so bad that the leading section could not pull its guns into position until after daybreak on 13 April, when it came under considerable enemy shelling. The two guns were in position by 13.30 and registered by 15.00; the other two came up during the day and were ready for action by 18.30.",two,A,A,True,row_7,A,True,A,True,"Next day 135th Siege Bty began moving forward to Feuchy Chapel, but the traffic congestion was so bad that the leading section could not pull its guns into position until after daybreak on 13 April, when it came under considerable enemy shelling. The two guns were in position by 13.30 and registered by 15.00; the other two came up during the day and were ready for action by 18.30.",1.0,,,,1,parallel,,1
152,"Victims were only ill for two or three days and died suddenly, their bodies almost sound‚Ä¶ They had swellings in the armpits and groin, and the appearance of these swellings was an unmistakable sign of death‚Ä¶ Soon, in many places, of every twenty inhabitants only two remained alive. The mortality was so great at the hospital of Paris that for a long time more than 500 bodies were carried off on wagons each day, to be buried at the cemetery of the Holy Innocents.",Subset,"Victims were only ill for two or three days and died suddenly, their bodies almost sound… They had swellings in the armpits and groin, and the appearance of these swellings was an unmistakable sign of death… Soon, in many places, of every twenty inhabitants only two remained alive. The mortality was so great at the hospital of Paris that for a long time more than 500 bodies were carried off on wagons each day, to be buried at the cemetery of the Holy Innocents.",two,A,A,True,row_7,A,True,A,True,"Victims were only ill for two or three days and died suddenly, their bodies almost sound… They had swellings in the armpits and groin, and the appearance of these swellings was an unmistakable sign of death… Soon, in many places, of every twenty inhabitants only two remained alive. The mortality was so great at the hospital of Paris that for a long time more than 500 bodies were carried off on wagons each day, to be buried at the cemetery of the Holy Innocents.",0.6666666666666666,,,,1,parallel,,1
153,"In keeping with British Army practice at the same time as the infantry battalions were forming, airborne supporting arms were formed including Royal Army Medical Corps volunteers. Of the seven airborne field ambulances formed during the Second World War, two were glider borne the 181st and the 195th. While the other five were parachute trained the 16th, 127th, 133rd, 224th and the 225th.",Subset,"In keeping with British Army practice at the same time as the infantry battalions were forming, airborne supporting arms were formed including Royal Army Medical Corps volunteers. Of the seven airborne field ambulances formed during the Second World War, two were glider borne the 181st and the 195th. While the other five were parachute trained the 16th, 127th, 133rd, 224th and the 225th.",two,A,A,True,row_7,A,True,A,True,"In keeping with British Army practice at the same time as the infantry battalions were forming, airborne supporting arms were formed including Royal Army Medical Corps volunteers. Of the seven airborne field ambulances formed during the Second World War, two were glider borne the 181st and the 195th. While the other five were parachute trained the 16th, 127th, 133rd, 224th and the 225th.",1.0,,,,1,parallel,,1
154,"The 130th worked with Kuwaiti engineers to breach the berm in 12 places, and the 3rd Infantry Division's Brigade Combat Teams moved through, starting the Iraq War. After combat forces moved through, the brigade and the Kuwaitis then sealed off ten of these breaches to prevent Iraqi forces from using then, leaving two open for US forces that followed from the 82nd and 101st.",Subset,"The 130th worked with Kuwaiti engineers to breach the berm in 12 places, and the 3rd Infantry Division's Brigade Combat Teams moved through, starting the Iraq War. After combat forces moved through, the brigade and the Kuwaitis then sealed off ten of these breaches to prevent Iraqi forces from using then, leaving two open for US forces that followed from the 82nd and 101st.",two,A,A,True,row_7,A,True,A,True,"The 130th worked with Kuwaiti engineers to breach the berm in 12 places, and the 3rd Infantry Division's Brigade Combat Teams moved through, starting the Iraq War. After combat forces moved through, the brigade and the Kuwaitis then sealed off ten of these breaches to prevent Iraqi forces from using then, leaving two open for US forces that followed from the 82nd and 101st.",1.0,,,,1,parallel,,1
155,"The station has eight public entrances: two at 12th Street, three at 13th Street, and two at 14th Street (including one from Frank H. Ogawa Plaza), plus one from the belowground plaza of Oakland City Center near 13th Street. Surface elevators are located at the Ogawa Plaza entrance and at the southwest 12th Street entrance, while the platform elevator is at the south end of the station.",Subset,"The station has eight public entrances: two at 12th Street, three at 13th Street, and two at 14th Street (including one from Frank H. Ogawa Plaza), plus one from the belowground plaza of Oakland City Center near 13th Street. Surface elevators are located at the Ogawa Plaza entrance and at the southwest 12th Street entrance, while the platform elevator is at the south end of the station.",two,A,A,True,row_7,A,True,A,True,"The station has eight public entrances: two at 12th Street, three at 13th Street, and two at 14th Street (including one from Frank H. Ogawa Plaza), plus one from the belowground plaza of Oakland City Center near 13th Street. Surface elevators are located at the Ogawa Plaza entrance and at the southwest 12th Street entrance, while the platform elevator is at the south end of the station.",1.0,,,,1,parallel,,1
158,"The station has eight public entrances: two at 12th Street, three at 13th Street, and two at 14th Street (including one from Frank H. Ogawa Plaza), plus one from the belowground plaza of Oakland City Center near 13th Street. Surface elevators are located at the Ogawa Plaza entrance and at the southwest 12th Street entrance, while the platform elevator is at the south end of the station.",Subset,"The station has eight public entrances: two at 12th Street, three at 13th Street, and two at 14th Street (including one from Frank H. Ogawa Plaza), plus one from the belowground plaza of Oakland City Center near 13th Street. Surface elevators are located at the Ogawa Plaza entrance and at the southwest 12th Street entrance, while the platform elevator is at the south end of the station.",one,A,A,True,row_7,A,True,A,True,"The station has eight public entrances: two at 12th Street, three at 13th Street, and two at 14th Street (including one from Frank H. Ogawa Plaza), plus one from the belowground plaza of Oakland City Center near 13th Street. Surface elevators are located at the Ogawa Plaza entrance and at the southwest 12th Street entrance, while the platform elevator is at the south end of the station.",1.0,158.0,4.75,5.666666666666667,0,parallel,0.916666666666667,1
159,"In preparation for the next attack (the Battle of Poelcappelle on 9 October), 12th Gloucesters was in Sanctuary Wood, where it was under observation and artillery fire from the enemy and movement was restricted to duckboard tracks. On 8 October the battalion was split, with two companies providing carrying parties and the other two in the support line behind 1st Bn Cheshire Regiment.",Subset,"In preparation for the next attack (the Battle of Poelcappelle on 9 October), 12th Gloucesters was in Sanctuary Wood, where it was under observation and artillery fire from the enemy and movement was restricted to duckboard tracks. On 8 October the battalion was split, with two companies providing carrying parties and the other two in the support line behind 1st Bn Cheshire Regiment.",two,A,A,True,row_7,A,True,A,True,"In preparation for the next attack (the Battle of Poelcappelle on 9 October), 12th Gloucesters was in Sanctuary Wood, where it was under observation and artillery fire from the enemy and movement was restricted to duckboard tracks. On 8 October the battalion was split, with two companies providing carrying parties and the other two in the support line behind 1st Bn Cheshire Regiment.",1.0,,,,1,parallel,,1
160,There may have also been an autofretted mono-block barreled version of the same gun. Estimates on the length of the barrel range between 40 and 45 calibers. The 11th Year Type barrel rested in a ring cradle on a pedestal mount and had a hydro-pneumatic recoil mechanism that consisted of one recoil cylinder below the barrel and two on top.,Subset,There may have also been an autofretted mono-block barreled version of the same gun. Estimates on the length of the barrel range between 40 and 45 calibers. The 11th Year Type barrel rested in a ring cradle on a pedestal mount and had a hydro-pneumatic recoil mechanism that consisted of one recoil cylinder below the barrel and two on top.,two,A,A,True,row_7,A,True,A,True,There may have also been an autofretted mono-block barreled version of the same gun. Estimates on the length of the barrel range between 40 and 45 calibers. The 11th Year Type barrel rested in a ring cradle on a pedestal mount and had a hydro-pneumatic recoil mechanism that consisted of one recoil cylinder below the barrel and two on top.,1.0,,,,1,parallel,,1
161,"The appearance of the interrogation room where Cole is being interviewed by the scientists was based on the work of Lebbeus Woods; these scenes were shot at three power stations (two in Philadelphia and one in Baltimore). Gilliam intended to show Cole being interviewed through a multi-screen interrogation TV set because he felt the machinery evoked a ""nightmarish intervention of technology.",Subset,"The appearance of the interrogation room where Cole is being interviewed by the scientists was based on the work of Lebbeus Woods; these scenes were shot at three power stations (two in Philadelphia and one in Baltimore). Gilliam intended to show Cole being interviewed through a multi-screen interrogation TV set because he felt the machinery evoked a ""nightmarish intervention of technology.",two,A,A,True,row_7,A,True,A,True,"The appearance of the interrogation room where Cole is being interviewed by the scientists was based on the work of Lebbeus Woods; these scenes were shot at three power stations (two in Philadelphia and one in Baltimore). Gilliam intended to show Cole being interviewed through a multi-screen interrogation TV set because he felt the machinery evoked a ""nightmarish intervention of technology.",0.3333333333333333,161.0,5.833333333333333,6.5,0,parallel,0.666666666666667,1
162,"The appearance of the interrogation room where Cole is being interviewed by the scientists was based on the work of Lebbeus Woods; these scenes were shot at three power stations (two in Philadelphia and one in Baltimore). Gilliam intended to show Cole being interviewed through a multi-screen interrogation TV set because he felt the machinery evoked a ""nightmarish intervention of technology.",Subset,"The appearance of the interrogation room where Cole is being interviewed by the scientists was based on the work of Lebbeus Woods; these scenes were shot at three power stations (two in Philadelphia and one in Baltimore). Gilliam intended to show Cole being interviewed through a multi-screen interrogation TV set because he felt the machinery evoked a ""nightmarish intervention of technology.",one ,B,A,False,row_7,A,False,A,False,"The appearance of the interrogation room where Cole is being interviewed by the scientists was based on the work of Lebbeus Woods; these scenes were shot at three power stations (two in Philadelphia and one in Baltimore). Gilliam intended to show Cole being interviewed through a multi-screen interrogation TV set because he felt the machinery evoked a ""nightmarish intervention of technology.",0.0,162.0,5.25,5.5,0,parallel,0.25,1
163,"All 22 living cardinals participated in the conclave; 12 of them were created by Celestine V, five by Nicholas IV, two by Nicholas III, one by Urban IV and one by Honorius IV.",Subset,"All 22 living cardinals participated in the conclave; 12 of them were created by Celestine V, five by Nicholas IV, two by Nicholas III, one by Urban IV and one by Honorius IV.",five,B,B,True,row_7,B,True,B,True,"All 22 living cardinals participated in the conclave; 12 of them were created by Celestine V, five by Nicholas IV, two by Nicholas III, one by Urban IV and one by Honorius IV.",1.0,163.0,5.333333333333333,5.0,0,parallel,-0.33333333333333304,0
164,"All 22 living cardinals participated in the conclave; 12 of them were created by Celestine V, five by Nicholas IV, two by Nicholas III, one by Urban IV and one by Honorius IV.",Subset,"All 22 living cardinals participated in the conclave; 12 of them were created by Celestine V, five by Nicholas IV, two by Nicholas III, one by Urban IV and one by Honorius IV.",two,B,B,True,row_7,B,True,B,True,"All 22 living cardinals participated in the conclave; 12 of them were created by Celestine V, five by Nicholas IV, two by Nicholas III, one by Urban IV and one by Honorius IV.",0.8333333333333334,164.0,5.25,5.166666666666667,0,parallel,-0.08333333333333304,0
165,"All 22 living cardinals participated in the conclave; 12 of them were created by Celestine V, five by Nicholas IV, two by Nicholas III, one by Urban IV and one by Honorius IV.",Subset,"All 22 living cardinals participated in the conclave; 12 of them were created by Celestine V, five by Nicholas IV, two by Nicholas III, one by Urban IV and one by Honorius IV.",one ,B,B,True,row_7,A,False,B,True,"All 22 living cardinals participated in the conclave; 12 of them were created by Celestine V, five by Nicholas IV, two by Nicholas III, one by Urban IV and one by Honorius IV.",0.5,165.0,5.333333333333333,4.75,0,parallel,-0.583333333333333,0
166,"Gardner states that the effects work was extremely stressful, as he wanted to do justice to the story; he credits James Franco equally with the success of the effects work. Three prosthetics were used in all, with two designed to show the innards of the arm and another to emulate the outside of it. Franco would later note that seeing blood on the arm was difficult for him and his reactions in those scenes were genuine.",Subset,"Gardner states that the effects work was extremely stressful, as he wanted to do justice to the story; he credits James Franco equally with the success of the effects work. Three prosthetics were used in all, with two designed to show the innards of the arm and another to emulate the outside of it. Franco would later note that seeing blood on the arm was difficult for him and his reactions in those scenes were genuine.",two,B,B,True,row_7,A,False,B,True,"Gardner states that the effects work was extremely stressful, as he wanted to do justice to the story; he credits James Franco equally with the success of the effects work. Three prosthetics were used in all, with two designed to show the innards of the arm and another to emulate the outside of it. Franco would later note that seeing blood on the arm was difficult for him and his reactions in those scenes were genuine.",1.0,166.0,6.0,5.333333333333333,0,parallel,-0.666666666666667,0
167,"Gardner states that the effects work was extremely stressful, as he wanted to do justice to the story; he credits James Franco equally with the success of the effects work. Three prosthetics were used in all, with two designed to show the innards of the arm and another to emulate the outside of it. Franco would later note that seeing blood on the arm was difficult for him and his reactions in those scenes were genuine.",Subset,"Gardner states that the effects work was extremely stressful, as he wanted to do justice to the story; he credits James Franco equally with the success of the effects work. Three prosthetics were used in all, with two designed to show the innards of the arm and another to emulate the outside of it. Franco would later note that seeing blood on the arm was difficult for him and his reactions in those scenes were genuine.",another,B,B,True,row_7,A,False,B,True,"Gardner states that the effects work was extremely stressful, as he wanted to do justice to the story; he credits James Franco equally with the success of the effects work. Three prosthetics were used in all, with two designed to show the innards of the arm and another to emulate the outside of it. Franco would later note that seeing blood on the arm was difficult for him and his reactions in those scenes were genuine.",1.0,,,,1,parallel,,1
168,"The New York state election, 1902, was held on November 4. Gov. Benjamin B. Odell Jr. was re-elected; and State Senator Frank W. Higgins was elected Lieutenant Governor; both Republicans. Of the other six statewide elective offices up for election, four were carried by the Republicans and two by the Democrats. The approximate party strength at this election, as expressed by the vote for Governor, was: Republicans 665,000; Democrats 656,000; Social Democrats 23,000; Prohibition 20,000; Socialist Labor 16,000; and Liberal Democrats 2,000.",Subset,"The New York state election, 1902, was held on November 4. Gov. Benjamin B. Odell Jr. was re-elected; and State Senator Frank W. Higgins was elected Lieutenant Governor; both Republicans. Of the other six statewide elective offices up for election, four were carried by the Republicans and two by the Democrats. The approximate party strength at this election, as expressed by the vote for Governor, was: Republicans 665,000; Democrats 656,000; Social Democrats 23,000; Prohibition 20,000; Socialist Labor 16,000; and Liberal Democrats 2,000.",four,B,B,True,row_7,A,False,B,True,"The New York state election, 1902, was held on November 4. Gov. Benjamin B. Odell Jr. was re-elected; and State Senator Frank W. Higgins was elected Lieutenant Governor; both Republicans. Of the other six statewide elective offices up for election, four were carried by the Republicans and two by the Democrats. The approximate party strength at this election, as expressed by the vote for Governor, was: Republicans 665,000; Democrats 656,000; Social Democrats 23,000; Prohibition 20,000; Socialist Labor 16,000; and Liberal Democrats 2,000.",1.0,168.0,6.333333333333333,6.75,0,parallel,0.41666666666666696,1
169,"The New York state election, 1902, was held on November 4. Gov. Benjamin B. Odell Jr. was re-elected; and State Senator Frank W. Higgins was elected Lieutenant Governor; both Republicans. Of the other six statewide elective offices up for election, four were carried by the Republicans and two by the Democrats. The approximate party strength at this election, as expressed by the vote for Governor, was: Republicans 665,000; Democrats 656,000; Social Democrats 23,000; Prohibition 20,000; Socialist Labor 16,000; and Liberal Democrats 2,000.",Subset,"The New York state election, 1902, was held on November 4. Gov. Benjamin B. Odell Jr. was re-elected; and State Senator Frank W. Higgins was elected Lieutenant Governor; both Republicans. Of the other six statewide elective offices up for election, four were carried by the Republicans and two by the Democrats. The approximate party strength at this election, as expressed by the vote for Governor, was: Republicans 665,000; Democrats 656,000; Social Democrats 23,000; Prohibition 20,000; Socialist Labor 16,000; and Liberal Democrats 2,000.",two,B,B,True,row_7,A,False,B,True,"The New York state election, 1902, was held on November 4. Gov. Benjamin B. Odell Jr. was re-elected; and State Senator Frank W. Higgins was elected Lieutenant Governor; both Republicans. Of the other six statewide elective offices up for election, four were carried by the Republicans and two by the Democrats. The approximate party strength at this election, as expressed by the vote for Governor, was: Republicans 665,000; Democrats 656,000; Social Democrats 23,000; Prohibition 20,000; Socialist Labor 16,000; and Liberal Democrats 2,000.",1.0,169.0,4.5,4.666666666666667,0,parallel,0.16666666666666696,1
